datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2009:200:02:41:11.822 2009:200:02:41:17.745 9953  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      85.83  173.07 -53.18 229.81 0.24  0.80  -0.40 0.38 clocking,power_cmd                              
2009:200:02:41:17.745 2009:200:02:45:52.416 9953  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      82.18  168.15 -51.07 225.82 0.25  0.81  -0.39 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:02:45:52.416 2009:200:09:47:52.822 9953  XTZ0000005 TE_002A2 NPNT      1         1        6         6         75624  -468      80.35  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:200:09:47:52.822 2009:200:09:48:03.073 9953  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      80.35  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 clocking,pcad_mode,power_cmd                    
2009:200:09:48:03.073 2009:200:09:50:52.822 9953  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:09:50:52.822 2009:200:09:50:56.822 10549 AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 clocking,obsid,power_cmd                        
2009:200:09:50:56.822 2009:200:09:51:00.822 10549 AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 clocking,power_cmd                              
2009:200:09:51:00.822 2009:200:09:51:24.822 10549 WSPOW00000 TE_002A2 NMAN      1         0        0         0         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:200:09:51:24.822 2009:200:09:52:27.822 10549 WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:200:09:52:27.822 2009:200:09:52:31.822 10549 WSPOW1EC3F TE_004F2 NMAN      1         0        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 si_mode                                         
2009:200:09:52:31.822 2009:200:09:52:46.097 10549 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      80.50  163.68 -48.76 222.31 0.27  0.82  -0.38 0.33 clocking,power_cmd                              
2009:200:09:52:46.097 2009:200:09:57:29.122 10549 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      81.97  159.62 -51.79 218.68 0.29  0.81  -0.37 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:09:57:29.122 2009:200:10:02:12.146 10549 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      84.26  140.26 -60.51 200.78 0.37  0.77  -0.31 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:10:02:12.146 2009:200:10:06:55.171 10549 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      85.72  111.38 -64.41 173.30 0.45  0.72  -0.26 0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:10:06:55.171 2009:200:13:04:04.509 10549 XTZ0000005 TE_004F2 NPNT      1         1        6         6         75624  -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:200:13:04:04.509 2009:200:13:05:51.194 10549 AA00000000 TE_004F2 NMAN      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 clocking,pcad_mode,power_cmd,simpos             
2009:200:13:05:51.194 2009:200:13:07:04.509 10549 AA00000000 TE_004F2 NMAN      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:07:04.509 2009:200:13:09:40.943 56949 AA00000000 TE_004F2 NMAN      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 obsid                                           
2009:200:13:09:40.943 2009:200:13:09:44.943 56949 AA00000000 TE_004F2 NMAN      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 clocking,power_cmd                              
2009:200:13:09:44.943 2009:200:13:09:48.943 56949 AA00000000 TE_004F2 NMAN      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 clocking,power_cmd                              
2009:200:13:09:48.943 2009:200:13:09:51.194 56949 WSPOW00000 TE_004F2 NMAN      1         0        0         0         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:200:13:09:51.194 2009:200:13:10:12.943 56949 WSPOW00000 TE_004F2 NPNT      1         0        0         0         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:200:13:10:12.943 2009:200:13:11:15.943 56949 WSPOW0CF3F TE_004F2 NPNT      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:200:13:11:15.943 2009:200:13:11:19.943 56949 WSPOW0CF3F TE_00216 NPNT      1         0        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 si_mode                                         
2009:200:13:11:19.943 2009:200:13:14:10.943 56949 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 clocking,power_cmd                              
2009:200:13:14:10.943 2009:200:13:14:21.194 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      86.03  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 obsid,pcad_mode                                 
2009:200:13:14:21.194 2009:200:13:19:43.975 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      88.63  102.17 -64.26 164.50 0.47  0.70  -0.24 0.48 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:19:43.975 2009:200:13:25:06.755 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      100.14 95.21  -68.83 158.81 0.47  0.67  -0.26 0.51 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:25:06.755 2009:200:13:30:29.536 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      120.87 35.71  -78.68 103.52 0.46  0.56  -0.33 0.61 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:30:29.536 2009:200:13:35:52.316 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      141.64 327.69 -64.01 41.11  0.42  0.39  -0.40 0.71 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:35:52.316 2009:200:13:41:15.097 56948 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      153.18 314.67 -47.34 32.63  0.39  0.26  -0.44 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:13:41:15.097 2009:200:15:53:20.943 56948 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      155.79 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:200:15:53:20.943 2009:200:15:56:20.943 56948 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.79 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 clocking,power_cmd                              
2009:200:15:56:20.943 2009:200:15:56:29.943 56948 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.79 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 clocking,power_cmd                              
2009:200:15:56:29.943 2009:200:16:00:00.000 56948 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.79 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 power_cmd,vid_board                             
2009:200:16:00:00.000 2009:200:16:00:10.251 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.79 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 obsid,pcad_mode                                 
2009:200:16:00:10.251 2009:200:16:05:13.937 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.82 312.20 -42.30 31.59  0.37  0.21  -0.45 0.78 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:05:13.937 2009:200:16:10:17.624 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.85 314.34 -41.21 37.30  0.41  0.19  -0.45 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:10:17.624 2009:200:16:15:21.310 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.90 320.20 -36.42 55.72  0.51  0.11  -0.42 0.74 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:15:21.310 2009:200:16:20:24.997 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.95 324.46 -27.86 78.76  0.64  -0.01 -0.37 0.67 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:20:24.997 2009:200:16:25:28.683 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.96 324.62 -18.55 99.64  0.75  -0.13 -0.31 0.57 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:25:28.683 2009:200:16:30:32.370 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.93 321.42 -9.78  119.66 0.83  -0.24 -0.23 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:30:32.370 2009:200:16:35:36.056 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.88 315.46 -2.60  139.83 0.87  -0.35 -0.15 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:35:36.056 2009:200:16:40:39.742 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.82 307.41 2.04   160.55 0.88  -0.44 -0.06 0.16 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:40:39.742 2009:200:16:45:43.429 56947 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.78 300.93 3.42   175.61 0.87  -0.49 0.01  0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:200:16:45:43.429 2009:201:01:40:26.582 56947 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.77 299.00 3.50   180.01 0.86  -0.51 0.03  0.02 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:201:01:40:26.582 2009:201:01:40:36.833 56946 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.77 299.00 3.50   180.01 0.86  -0.51 0.03  0.02 obsid,pcad_mode                                 
2009:201:01:40:36.833 2009:201:01:44:45.869 56946 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.83 299.00 3.50   180.01 0.86  -0.51 0.03  0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:01:44:45.869 2009:201:01:50:04.618 56946 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:201:01:50:04.618 2009:201:01:50:08.618 56946 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 clocking,power_cmd                              
2009:201:01:50:08.618 2009:201:01:50:12.618 56946 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 clocking,power_cmd                              
2009:201:01:50:12.618 2009:201:01:50:36.618 56946 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:01:50:36.618 2009:201:01:51:39.618 56946 WSPOW3F03F TE_00216 NPNT      1         0        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:01:51:39.618 2009:201:01:51:43.618 56946 WSPOW3F03F TE_0021C NPNT      1         0        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 si_mode                                         
2009:201:01:51:43.618 2009:201:03:41:36.155 56946 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 clocking,power_cmd                              
2009:201:03:41:36.155 2009:201:03:41:46.406 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      155.83 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 obsid,pcad_mode                                 
2009:201:03:41:46.406 2009:201:03:46:36.955 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      153.82 299.00 3.50   181.01 0.86  -0.51 0.03  0.01 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:03:46:36.955 2009:201:03:51:27.504 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      144.67 297.55 7.49   181.55 0.85  -0.52 0.06  0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:03:51:27.504 2009:201:03:56:18.053 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      126.99 291.99 21.15  184.30 0.82  -0.54 0.17  0.07 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:03:56:18.053 2009:201:04:01:08.603 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      105.80 280.69 40.42  192.19 0.74  -0.57 0.33  0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:04:01:08.603 2009:201:04:05:59.152 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      84.66  259.51 57.29  210.42 0.64  -0.57 0.47  0.21 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:04:05:59.152 2009:201:04:10:49.701 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      67.10  216.76 65.49  250.45 0.51  -0.55 0.60  0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:04:10:49.701 2009:201:04:15:40.250 56945 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      58.02  184.45 61.71  280.93 0.42  -0.53 0.67  0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:04:15:40.250 2009:201:04:36:44.618 56945 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -468      56.00  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:201:04:36:44.618 2009:201:04:38:31.303 56945 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      56.00  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 clocking,pcad_mode,power_cmd,simpos             
2009:201:04:38:31.303 2009:201:04:39:44.618 56945 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:04:39:44.618 2009:201:04:39:48.618 10389 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 clocking,obsid,power_cmd                        
2009:201:04:39:48.618 2009:201:04:39:52.618 10389 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 clocking,power_cmd                              
2009:201:04:39:52.618 2009:201:04:40:16.618 10389 WSPOW00000 TE_0021C NMAN      1         0        0         0         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:04:40:16.618 2009:201:04:41:19.618 10389 WSPOW3F03F TE_0021C NMAN      1         0        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:04:41:19.618 2009:201:04:41:23.618 10389 WSPOW3F03F TE_005E6 NMAN      1         0        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 si_mode                                         
2009:201:04:41:23.618 2009:201:04:42:31.303 10389 XTZ0000005 TE_005E6 NMAN      1         1        6         6         75624  -468      55.99  177.20 59.40  287.64 0.39  -0.52 0.69  0.31 clocking,power_cmd                              
2009:201:04:42:31.303 2009:201:15:56:15.618 10389 XTZ0000005 TE_005E6 NPNT      1         1        6         6         75624  -468      55.99  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:201:15:56:15.618 2009:201:15:56:25.869 10389 AA00000000 TE_005E6 NMAN      1         0        6         6         75624  -468      55.99  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 clocking,pcad_mode,power_cmd                    
2009:201:15:56:25.869 2009:201:15:59:15.618 10389 AA00000000 TE_005E6 NMAN      1         0        6         6         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:15:59:15.618 2009:201:15:59:19.618 9952  AA00000000 TE_005E6 NMAN      1         0        6         6         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 clocking,obsid,power_cmd                        
2009:201:15:59:19.618 2009:201:15:59:23.618 9952  AA00000000 TE_005E6 NMAN      1         0        6         6         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 clocking,power_cmd                              
2009:201:15:59:23.618 2009:201:15:59:47.618 9952  WSPOW00000 TE_005E6 NMAN      1         0        0         0         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:15:59:47.618 2009:201:16:00:50.618 9952  WSPOW0A006 TE_005E6 NMAN      1         0        2         2         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:201:16:00:50.618 2009:201:16:00:54.618 9952  WSPOW0A006 TE_0086C NMAN      1         0        2         2         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 si_mode                                         
2009:201:16:00:54.618 2009:201:16:01:49.298 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      58.32  177.18 59.43  287.68 0.39  -0.52 0.69  0.31 clocking,power_cmd                              
2009:201:16:01:49.298 2009:201:16:07:12.727 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      69.39  187.50 58.50  279.04 0.41  -0.54 0.68  0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:16:07:12.727 2009:201:16:12:36.155 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      89.47  216.12 50.34  256.27 0.47  -0.60 0.64  0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:16:12:36.155 2009:201:16:17:59.584 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      112.43 239.32 33.10  241.50 -0.53 0.64  -0.55 0.03 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:16:17:59.584 2009:201:16:23:23.013 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      132.31 254.61 13.28  236.32 -0.57 0.66  -0.43 0.20 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:16:23:23.013 2009:201:16:28:46.442 9952  XTZ0000005 TE_0086C NMAN      1         1        2         2         75624  -468      143.12 264.61 -2.16  236.06 -0.59 0.66  -0.34 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:201:16:28:46.442 2009:203:04:42:54.864 9952  XTZ0000005 TE_0086C NPNT      1         1        2         2         75624  -468      145.50 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:203:04:42:54.864 2009:203:04:44:41.549 9952  AA00000000 TE_0086C NMAN      1         0        2         2         -99616 -468      145.50 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 clocking,pcad_mode,power_cmd,simpos             
2009:203:04:44:41.549 2009:203:04:45:54.864 9952  AA00000000 TE_0086C NMAN      1         0        2         2         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:04:45:54.864 2009:203:04:48:31.298 56944 AA00000000 TE_0086C NMAN      1         0        2         2         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 obsid                                           
2009:203:04:48:31.298 2009:203:04:48:35.298 56944 AA00000000 TE_0086C NMAN      1         0        2         2         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 clocking,power_cmd                              
2009:203:04:48:35.298 2009:203:04:48:39.298 56944 AA00000000 TE_0086C NMAN      1         0        2         2         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 clocking,power_cmd                              
2009:203:04:48:39.298 2009:203:04:48:41.549 56944 WSPOW00000 TE_0086C NMAN      1         0        0         0         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:203:04:48:41.549 2009:203:04:49:03.298 56944 WSPOW00000 TE_0086C NPNT      1         0        0         0         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:203:04:49:03.298 2009:203:04:50:06.298 56944 WSPOW0AF3F TE_0086C NPNT      1         0        6         6         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:203:04:50:06.298 2009:203:04:50:10.298 56944 WSPOW0AF3F TE_008EA NPNT      1         0        6         6         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 si_mode                                         
2009:203:04:50:10.298 2009:203:04:53:01.298 56944 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 clocking,power_cmd                              
2009:203:04:53:01.298 2009:203:04:53:11.549 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      144.25 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 obsid,pcad_mode                                 
2009:203:04:53:11.549 2009:203:04:57:59.584 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      144.18 267.56 -6.69  236.50 -0.59 0.65  -0.31 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:04:57:59.584 2009:203:05:02:47.620 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      143.95 266.49 -8.75  239.83 -0.56 0.66  -0.32 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:02:47.620 2009:203:05:07:35.655 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      143.66 263.70 -16.30 251.29 -0.48 0.65  -0.35 0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:07:35.655 2009:203:05:12:23.690 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      143.61 262.51 -28.08 268.70 -0.33 0.63  -0.40 0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:12:23.690 2009:203:05:17:11.726 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      143.92 265.80 -39.71 288.58 -0.17 0.59  -0.42 0.67 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:17:11.726 2009:203:05:21:59.761 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      144.53 275.57 -49.44 313.50 -0.01 0.53  -0.44 0.73 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:21:59.761 2009:203:05:26:47.796 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      145.39 293.08 -54.71 345.41 0.16  0.44  -0.44 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:26:47.796 2009:203:05:31:35.832 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      146.21 313.11 -53.23 19.53  0.31  0.34  -0.42 0.78 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:31:35.832 2009:203:05:36:23.867 56943 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -468      146.66 323.64 -48.70 39.79  0.42  0.27  -0.40 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:05:36:23.867 2009:203:07:32:11.298 56943 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -468      146.76 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:203:07:32:11.298 2009:203:07:35:11.298 56943 AA00000000 TE_008EA NPNT      1         0        6         6         -99616 -468      146.76 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 clocking,power_cmd                              
2009:203:07:35:11.298 2009:203:07:35:20.298 56943 AA00000000 TE_008EA NPNT      1         0        6         6         -99616 -468      146.76 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 clocking,power_cmd                              
2009:203:07:35:20.298 2009:203:09:15:27.720 56943 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -468      146.76 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 power_cmd,vid_board                             
2009:203:09:15:27.720 2009:203:09:15:37.971 56942 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -468      146.76 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 obsid,pcad_mode                                 
2009:203:09:15:37.971 2009:203:09:20:39.111 56942 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -468      148.99 326.00 -47.00 45.01  0.44  0.25  -0.39 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:09:20:39.111 2009:203:09:25:40.251 56942 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -468      153.37 321.23 -44.12 40.53  0.42  0.23  -0.41 0.78 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:203:09:25:40.251 2009:203:15:27:57.108 56942 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -468      155.56 317.00 -41.00 36.58  0.40  0.20  -0.43 0.79 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:203:15:27:57.108 2009:203:15:28:07.359 56941 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -468      155.56 317.00 -41.00 36.58  0.40  0.20  -0.43 0.79 obsid,pcad_mode                                 
2009:203:15:28:07.359 2009:203:15:32:53.278 56941 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -468      155.63 317.00 -41.00 36.58  0.40  0.20  -0.43 0.79 dec,pitch,q1,q2,q3,q4,ra,roll                   
