ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
4         0        2010:132:08:02:54.357 2010:132:08:02:58.357 -31.52 4         RETR RETR 11305 NMAN      141.49 WSPOW00F1E 0.58  -0.29 -0.65 0.40 269.07 78.89  TE_006E6 -536      92904  si_mode                                          1        
4         1        2010:132:08:02:58.357 2010:132:08:04:29.816 -31.52 4         RETR RETR 11305 NMAN      141.49 XTZ0000005 0.58  -0.29 -0.65 0.40 269.07 78.89  TE_006E6 -536      92904  clocking,power_cmd                               1        
4         1        2010:132:08:04:29.816 2010:132:13:56:36.357 -29.14 4         RETR RETR 11305 NPNT      141.40 XTZ0000005 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         0        2010:132:13:56:36.357 2010:132:13:56:46.608 -29.14 4         RETR RETR 11305 NMAN      141.40 AA00000000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
4         0        2010:132:13:56:46.608 2010:132:13:58:35.533 -29.14 4         RETR RETR 11305 NMAN      139.97 AA00000000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:132:13:58:35.533 2010:132:13:59:36.357 -29.14 4         RETR RETR 11305 NMAN      139.97 AA00000000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -418      75624  simfa_pos                                        1        
4         0        2010:132:13:59:36.357 2010:132:13:59:40.357 -29.14 4         RETR RETR 11983 NMAN      139.97 AA00000000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -418      75624  clocking,obsid,power_cmd                         1        
4         0        2010:132:13:59:40.357 2010:132:13:59:44.357 -29.14 4         RETR RETR 11983 NMAN      139.97 AA00000000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -418      75624  clocking,power_cmd                               1        
0         0        2010:132:13:59:44.357 2010:132:13:59:54.293 -29.14 0         RETR RETR 11983 NMAN      139.97 WSPOW00000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2010:132:13:59:54.293 2010:132:14:00:08.357 -29.14 0         RETR RETR 11983 NMAN      139.97 WSPOW00000 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -468      75624  simfa_pos                                        1        
4         0        2010:132:14:00:08.357 2010:132:14:01:11.357 -29.14 4         RETR RETR 11983 NMAN      139.97 WSPOW0CC1E 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:132:14:01:11.357 2010:132:14:01:15.357 -29.14 4         RETR RETR 11983 NMAN      139.97 WSPOW0CC1E 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_0055A -468      75624  si_mode                                          1        
4         1        2010:132:14:01:15.357 2010:132:14:02:10.148 -29.14 4         RETR RETR 11983 NMAN      139.97 XTZ0000005 0.58  -0.32 -0.63 0.39 269.70 82.71  TE_0055A -468      75624  clocking,power_cmd                               1        
4         1        2010:132:14:02:10.148 2010:132:14:07:33.689 -33.35 4         RETR RETR 11983 NMAN      132.26 XTZ0000005 0.61  -0.28 -0.63 0.39 272.88 82.33  TE_0055A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:132:14:07:33.689 2010:132:14:12:57.229 -47.65 4         RETR RETR 11983 NMAN      118.00 XTZ0000005 0.67  -0.13 -0.63 0.38 285.11 83.37  TE_0055A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:132:14:12:57.229 2010:132:14:18:20.769 -65.21 4         RETR RETR 11983 NMAN      103.86 XTZ0000005 0.72  0.07  -0.60 0.35 311.38 96.37  TE_0055A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:132:14:18:20.769 2010:132:14:23:44.309 -73.23 4         RETR RETR 11983 NMAN      96.27  XTZ0000005 0.74  0.22  -0.56 0.31 355.39 130.87 TE_0055A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
