ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
6         0        2009:248:14:56:21.801 2009:248:14:56:32.052 -25.58 6         RETR RETR 56847 NMAN      141.24 WSVIDALLDN 0.50  0.27  0.02  0.82 19.86  67.13  TE_00216 -536      -99616 obsid,pcad_mode                                  0        
6         0        2009:248:14:56:32.052 2009:248:15:01:26.201 -25.58 6         RETR RETR 56847 NMAN      141.72 WSVIDALLDN 0.50  0.27  0.02  0.82 19.86  67.13  TE_00216 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:248:15:01:26.201 2009:248:15:06:20.351 -27.29 6         RETR RETR 56847 NMAN      143.71 WSVIDALLDN 0.47  0.28  0.01  0.84 17.92  62.64  TE_00216 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:248:15:06:20.351 2009:248:15:11:14.500 -32.02 6         RETR RETR 56847 NMAN      147.65 WSVIDALLDN 0.35  0.29  -0.03 0.89 9.90   46.09  TE_00216 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:248:15:11:14.500 2009:248:15:16:08.650 -34.73 6         RETR RETR 56847 NMAN      151.62 WSVIDALLDN 0.18  0.29  -0.09 0.94 355.75 20.11  TE_00216 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:248:15:16:08.650 2009:248:15:21:02.799 -33.37 6         RETR RETR 56847 NMAN      153.64 WSVIDALLDN 0.05  0.28  -0.12 0.95 345.72 1.91   TE_00216 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:248:15:21:02.799 2009:248:15:25:53.537 -32.50 6         RETR RETR 56847 NPNT      154.07 WSVIDALLDN 0.01  0.28  -0.13 0.95 343.00 356.79 TE_00216 -536      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2009:248:15:25:53.537 2009:248:15:26:11.537 -32.50 6         RETR RETR 56847 NPNT      154.07 WSVIDALLDN 0.01  0.28  -0.13 0.95 343.00 356.79 TE_00216 -536      -99616 power_cmd,vid_board                              0        
6         0        2009:248:15:26:11.537 2009:248:15:27:14.537 -32.50 6         RETR RETR 56847 NPNT      154.07 WSPOW3F03F 0.01  0.28  -0.13 0.95 343.00 356.79 TE_00216 -536      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:248:15:27:14.537 2009:248:15:27:18.537 -32.50 6         RETR RETR 56847 NPNT      154.07 WSPOW3F03F 0.01  0.28  -0.13 0.95 343.00 356.79 TE_000B7 -536      -99616 si_mode                                          1        
6         1        2009:248:15:27:18.537 2009:248:17:41:53.301 -32.50 6         RETR RETR 56847 NPNT      154.07 XTZ0000005 0.01  0.28  -0.13 0.95 343.00 356.79 TE_000B7 -536      -99616 clocking,power_cmd                               1        
6         1        2009:248:17:41:53.301 2009:248:17:42:03.552 -32.50 6         RETR RETR 56847 NMAN      154.07 XTZ0000005 0.01  0.28  -0.13 0.95 343.00 356.79 TE_000B7 -536      -99616 pcad_mode                                        1        
6         1        2009:248:17:42:03.552 2009:248:17:46:55.156 -32.50 6         RETR RETR 56847 NMAN      153.98 XTZ0000005 0.01  0.28  -0.13 0.95 343.00 356.79 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:17:46:55.156 2009:248:17:51:46.759 -32.37 6         RETR RETR 56847 NMAN      153.74 XTZ0000005 -0.02 0.29  -0.14 0.95 340.63 351.72 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:17:51:46.759 2009:248:17:56:38.363 -30.59 6         RETR RETR 56847 NMAN      153.18 XTZ0000005 -0.15 0.30  -0.16 0.93 332.79 334.47 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:17:56:38.363 2009:248:18:01:29.966 -24.74 6         RETR RETR 56847 NMAN      152.40 XTZ0000005 -0.32 0.31  -0.19 0.87 323.49 310.89 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:18:01:29.966 2009:248:18:06:21.570 -16.13 6         RETR RETR 56847 NMAN      151.60 XTZ0000005 -0.49 0.31  -0.22 0.78 317.72 289.48 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:18:06:21.570 2009:248:18:11:13.173 -6.17  6         RETR RETR 56847 NMAN      150.89 XTZ0000005 -0.64 0.30  -0.23 0.67 315.64 269.69 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:248:18:11:13.173 2009:248:18:12:33.537 3.83   6         RETR RETR 56847 NMAN      150.41 XTZ0000005 -0.77 0.28  -0.24 0.53 317.03 250.47 TE_000B7 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:248:18:12:33.537 2009:248:18:15:33.537 3.83   6         RETR RETR 56847 NMAN      150.41 AA00000000 -0.77 0.28  -0.24 0.53 317.03 250.47 TE_000B7 -536      75624  clocking,power_cmd,simpos                        1        
6         0        2009:248:18:15:33.537 2009:248:18:15:37.537 3.83   6         RETR RETR 11668 NMAN      150.41 AA00000000 -0.77 0.28  -0.24 0.53 317.03 250.47 TE_000B7 -536      75624  clocking,obsid,power_cmd                         1        
6         0        2009:248:18:15:37.537 2009:248:18:15:41.537 3.83   6         RETR RETR 11668 NMAN      150.41 AA00000000 -0.77 0.28  -0.24 0.53 317.03 250.47 TE_000B7 -536      75624  clocking,power_cmd                               1        
0         0        2009:248:18:15:41.537 2009:248:18:16:04.777 3.83   0         RETR RETR 11668 NMAN      150.41 WSPOW00000 -0.77 0.28  -0.24 0.53 317.03 250.47 TE_000B7 -536      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:248:18:16:04.777 2009:248:18:16:05.537 10.14  0         RETR RETR 11668 NMAN      150.22 WSPOW00000 -0.84 0.26  -0.24 0.42 319.90 236.97 TE_000B7 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:248:18:16:05.537 2009:248:18:17:08.537 10.14  5         RETR RETR 11668 NMAN      150.22 WSPOW0EC3E -0.84 0.26  -0.24 0.42 319.90 236.97 TE_000B7 -536      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:248:18:17:08.537 2009:248:18:17:12.537 10.14  5         RETR RETR 11668 NMAN      150.22 WSPOW0EC3E -0.84 0.26  -0.24 0.42 319.90 236.97 TE_0095C -536      75624  si_mode                                          1        
5         1        2009:248:18:17:12.537 2009:248:18:18:09.971 10.14  5         RETR RETR 11668 NMAN      150.22 XTZ0000005 -0.84 0.26  -0.24 0.42 319.90 236.97 TE_0095C -536      75624  clocking,power_cmd                               1        
5         1        2009:248:18:18:09.971 2009:248:18:19:28.731 10.14  5         RETR RETR 11668 NMAN      150.22 XTZ0000005 -0.84 0.26  -0.24 0.42 319.90 236.97 TE_0095C -418      75624  simfa_pos                                        1        
5         1        2009:248:18:19:28.731 2009:248:18:20:56.380 10.14  5         RETR RETR 11668 NMAN      150.22 XTZ0000005 -0.84 0.26  -0.24 0.42 319.90 236.97 TE_0095C -468      75624  simfa_pos                                        1        
