ccd_count clocking datestart             datestop              dec    dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
5         0        2010:278:06:27:52.232 2010:278:06:33:10.802 48.33  None   5         RETR RETR 12308 NMAN      67.23  AA00000000 -0.53 0.18  -0.79 0.25 241.02 305.26 TE_00458 -536      89800  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:278:06:33:10.802 2010:278:06:37:30.551 43.56  None   5         RETR RETR 12308 NPNT      65.80  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00458 -536      89800  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2010:278:06:37:30.551 2010:278:06:37:48.551 43.56  None   5         RETR RETR 12308 NPNT      65.80  WSVIDALLDN -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00458 -536      89800  power_cmd,vid_board                              0        
5         0        2010:278:06:37:48.551 2010:278:06:38:51.551 43.56  None   5         RETR RETR 12308 NPNT      65.80  WSPOW04F3E -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00458 -536      89800  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:278:06:38:51.551 2010:278:06:39:22.551 43.56  None   5         RETR RETR 12308 NPNT      65.80  WSPOW04F3E -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -536      89800  si_mode                                          1        
5         1        2010:278:06:39:22.551 2010:278:18:35:35.551 43.56  None   5         RETR RETR 12308 NPNT      65.80  XTZ0000005 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -536      89800  clocking,power_cmd                               1        
5         0        2010:278:18:35:35.551 2010:278:18:35:45.802 43.56  None   5         RETR RETR 12308 NMAN      65.80  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
5         0        2010:278:18:35:45.802 2010:278:18:37:30.460 43.56  None   5         RETR RETR 12308 NMAN      65.49  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:278:18:37:30.460 2010:278:18:38:35.551 43.56  None   5         RETR RETR 12308 NMAN      65.49  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -418      75624  simfa_pos                                        1        
5         0        2010:278:18:38:35.551 2010:278:18:38:49.220 43.56  None   5         RETR RETR 11461 NMAN      65.49  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -418      75624  obsid                                            1        
5         0        2010:278:18:38:49.220 2010:278:18:41:04.201 43.56  None   5         RETR RETR 11461 NMAN      65.49  AA00000000 -0.50 0.22  -0.79 0.26 240.73 303.36 TE_00459 -468      75624  simfa_pos                                        1        
5         0        2010:278:18:41:04.201 2010:278:18:46:22.601 47.07  None   5         RETR RETR 11461 NMAN      64.63  AA00000000 -0.50 0.18  -0.81 0.24 236.36 308.80 TE_00459 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:278:18:46:22.601 2010:278:18:50:28.148 56.01  None   5         RETR RETR 11461 NMAN      63.24  AA00000000 -0.50 0.05  -0.85 0.16 215.10 333.55 TE_00459 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:278:18:50:28.148 2010:278:18:50:32.148 56.01  None   5         RETR RETR 11461 NMAN      63.24  AA00000000 -0.50 0.05  -0.85 0.16 215.10 333.55 TE_00459 -468      75624  clocking,power_cmd                               1        
5         0        2010:278:18:50:32.148 2010:278:18:50:36.148 56.01  None   5         RETR RETR 11461 NMAN      63.24  AA00000000 -0.50 0.05  -0.85 0.16 215.10 333.55 TE_00459 -468      75624  clocking,power_cmd                               1        
0         0        2010:278:18:50:36.148 2010:278:18:51:00.148 56.01  None   0         RETR RETR 11461 NMAN      63.24  WSPOW00000 -0.50 0.05  -0.85 0.16 215.10 333.55 TE_00459 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2010:278:18:51:00.148 2010:278:18:51:41.000 56.01  None   1         RETR RETR 11461 NMAN      63.24  WSPOW08002 -0.50 0.05  -0.85 0.16 215.10 333.55 TE_00459 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2010:278:18:51:41.000 2010:278:18:52:03.148 57.47  None   1         RETR RETR 11461 NMAN      62.33  WSPOW08002 -0.48 -0.07 -0.87 0.07 186.10 5.94   TE_00459 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2010:278:18:52:03.148 2010:278:18:52:07.148 57.47  None   1         RETR RETR 11461 NMAN      62.33  WSPOW08002 -0.48 -0.07 -0.87 0.07 186.10 5.94   TE_008FC -468      75624  si_mode                                          1        
1         1        2010:278:18:52:07.148 2010:278:18:56:59.399 57.47  None   1         RETR RETR 11461 NMAN      62.33  XTZ0000005 -0.48 -0.07 -0.87 0.07 186.10 5.94   TE_008FC -468      75624  clocking,power_cmd                               1        
1         1        2010:278:18:56:59.399 2010:278:19:34:39.148 56.21  None   1         RETR RETR 11461 NPNT      62.13  XTZ0000005 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         0        2010:278:19:34:39.148 2010:278:19:34:49.399 56.21  None   1         RETR RETR 11461 NMAN      62.13  AA00000000 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  clocking,pcad_mode,power_cmd                     1        
1         0        2010:278:19:34:49.399 2010:278:19:37:39.148 56.21  None   1         RETR RETR 11461 NMAN      59.31  AA00000000 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2010:278:19:37:39.148 2010:278:19:37:43.148 56.21  None   1         RETR RETR 11692 NMAN      59.31  AA00000000 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  clocking,obsid,power_cmd                         1        
1         0        2010:278:19:37:43.148 2010:278:19:37:47.148 56.21  None   1         RETR RETR 11692 NMAN      59.31  AA00000000 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  clocking,power_cmd                               1        
0         0        2010:278:19:37:47.148 2010:278:19:38:11.148 56.21  None   0         RETR RETR 11692 NMAN      59.31  WSPOW00000 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:278:19:38:11.148 2010:278:19:39:14.148 56.21  None   4         RETR RETR 11692 NMAN      59.31  WSPOW1E01E -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_008FC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:278:19:39:14.148 2010:278:19:39:18.148 56.21  None   4         RETR RETR 11692 NMAN      59.31  WSPOW1E01E -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_00958 -468      75624  si_mode                                          1        
4         1        2010:278:19:39:18.148 2010:278:19:40:54.837 56.21  None   4         RETR RETR 11692 NMAN      59.31  XTZ0000005 -0.47 -0.11 -0.88 0.05 177.88 15.16  TE_00958 -468      75624  clocking,power_cmd                               1        
4         1        2010:278:19:40:54.837 2010:278:19:47:00.274 49.80  None   4         RETR RETR 11692 NMAN      53.66  XTZ0000005 -0.42 -0.14 -0.90 0.03 175.30 19.51  TE_00958 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:278:19:47:00.274 2010:278:21:39:36.148 43.30  None   4         RETR RETR 11692 NPNT      50.83  XTZ0000005 -0.37 -0.16 -0.91 0.02 173.67 22.96  TE_00958 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         0        2010:278:21:39:36.148 2010:278:21:39:46.399 43.30  None   4         RETR RETR 11692 NMAN      50.83  AA00000000 -0.37 -0.16 -0.91 0.02 173.67 22.96  TE_00958 -468      75624  clocking,pcad_mode,power_cmd                     1        
4         0        2010:278:21:39:46.399 2010:278:21:42:36.148 43.30  None   4         RETR RETR 11692 NMAN      50.88  AA00000000 -0.37 -0.16 -0.91 0.02 173.67 22.96  TE_00958 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:278:21:42:36.148 2010:278:21:44:55.361 43.30  None   4         RETR RETR 11566 NMAN      50.88  AA00000000 -0.37 -0.16 -0.91 0.02 173.67 22.96  TE_00958 -468      75624  obsid                                            1        
4         0        2010:278:21:44:55.361 2010:278:21:50:04.323 41.62  None   4         RETR RETR 11566 NMAN      50.88  AA00000000 -0.36 -0.20 -0.91 0.00 169.08 29.15  TE_00958 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:278:21:50:04.323 2010:278:21:51:46.959 33.51  None   4         RETR RETR 11566 NMAN      50.86  AA00000000 0.34  0.32  0.88  0.07 156.34 47.61  TE_00958 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:278:21:51:46.959 2010:278:21:51:50.959 33.51  None   4         RETR RETR 11566 NMAN      50.86  AA00000000 0.34  0.32  0.88  0.07 156.34 47.61  TE_00958 -468      75624  clocking,power_cmd                               1        
4         0        2010:278:21:51:50.959 2010:278:21:51:54.959 33.51  None   4         RETR RETR 11566 NMAN      50.86  AA00000000 0.34  0.32  0.88  0.07 156.34 47.61  TE_00958 -468      75624  clocking,power_cmd                               1        
0         0        2010:278:21:51:54.959 2010:278:21:52:18.959 33.51  None   0         RETR RETR 11566 NMAN      50.86  WSPOW00000 0.34  0.32  0.88  0.07 156.34 47.61  TE_00958 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:278:21:52:18.959 2010:278:21:53:21.959 33.51  None   5         RETR RETR 11566 NMAN      50.86  WSPOW1CC3E 0.34  0.32  0.88  0.07 156.34 47.61  TE_00958 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:278:21:53:21.959 2010:278:21:53:25.959 33.51  None   5         RETR RETR 11566 NMAN      50.86  WSPOW1CC3E 0.34  0.32  0.88  0.07 156.34 47.61  TE_00956 -468      75624  si_mode                                          1        
5         1        2010:278:21:53:25.959 2010:278:21:55:13.285 33.51  None   5         RETR RETR 11566 NMAN      50.86  XTZ0000005 0.34  0.32  0.88  0.07 156.34 47.61  TE_00956 -468      75624  clocking,power_cmd                               1        
5         1        2010:278:21:55:13.285 2010:278:22:00:22.248 18.40  None   5         RETR RETR 11566 NMAN      50.82  XTZ0000005 0.29  0.48  0.81  0.16 145.73 67.07  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:278:22:00:22.248 2010:278:22:05:31.210 6.03   None   5         RETR RETR 11566 NMAN      50.79  XTZ0000005 0.24  0.58  0.74  0.22 141.88 78.54  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:278:22:05:31.210 2010:279:04:16:30.959 2.30   None   5         RETR RETR 11566 NPNT      50.78  XTZ0000005 0.23  0.61  0.72  0.24 141.24 81.68  TE_00956 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2010:279:04:16:30.959 2010:279:04:16:41.210 2.30   None   5         RETR RETR 11566 NMAN      50.78  AA00000000 0.23  0.61  0.72  0.24 141.24 81.68  TE_00956 -468      -99616 clocking,pcad_mode,power_cmd,simpos              1        
5         0        2010:279:04:16:41.210 2010:279:04:19:30.959 2.30   None   5         RETR RETR 11566 NMAN      53.09  AA00000000 0.23  0.61  0.72  0.24 141.24 81.68  TE_00956 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:04:19:30.959 2010:279:04:20:05.298 2.30   None   5         RETR RETR 13121 NMAN      53.09  AA00000000 0.23  0.61  0.72  0.24 141.24 81.68  TE_00956 -468      -99616 obsid                                            1        
5         0        2010:279:04:20:05.298 2010:279:04:21:31.344 2.30   None   5         RETR INSR 13121 NMAN      53.09  AA00000000 0.23  0.61  0.72  0.24 141.24 81.68  TE_00956 -468      -99616 letg                                             1        
5         0        2010:279:04:21:31.344 2010:279:04:22:07.393 3.95   None   5         RETR INSR 13121 NMAN      62.29  AA00000000 0.26  0.60  0.71  0.25 137.32 81.70  TE_00956 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:04:22:07.393 2010:279:04:26:21.478 3.95   None   5         RETR INSR 13121 NMAN      62.29  AA00000000 0.26  0.60  0.71  0.25 137.32 81.70  TE_00956 -991      -99616 simfa_pos                                        1        
5         0        2010:279:04:26:21.478 2010:279:04:31:11.612 9.56   None   5         RETR INSR 13121 NMAN      79.88  AA00000000 0.37  0.55  0.69  0.30 123.66 82.63  TE_00956 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:04:31:11.612 2010:279:04:36:01.746 16.95  None   5         RETR INSR 13121 NMAN      97.45  AA00000000 0.51  0.46  0.63  0.37 103.02 86.41  TE_00956 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:04:36:01.746 2010:279:04:38:41.629 21.03  None   5         RETR INSR 13121 NMAN      106.65 AA00000000 0.59  0.39  0.57  0.41 88.09  90.60  TE_00956 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:04:38:41.629 2010:279:04:40:51.880 21.03  ENAB   5         RETR INSR 13121 NMAN      106.65 AA00000000 0.59  0.39  0.57  0.41 88.09  90.60  TE_00956 -991      -99616 dither                                           1        
5         0        2010:279:04:40:51.880 2010:279:05:18:31.629 22.00  ENAB   5         RETR INSR 13121 NPNT      108.71 AA00000000 0.61  0.37  0.56  0.42 83.65  92.04  TE_00956 -991      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2010:279:05:18:31.629 2010:279:05:18:41.880 22.00  ENAB   5         RETR INSR 12866 NMAN      108.71 AA00000000 0.61  0.37  0.56  0.42 83.65  92.04  TE_00956 -991      75624  obsid,pcad_mode,simpos                           1        
5         0        2010:279:05:18:41.880 2010:279:05:19:05.968 22.00  ENAB   5         RETR INSR 12866 NMAN      110.16 AA00000000 0.61  0.37  0.56  0.42 83.65  92.04  TE_00956 -991      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:05:19:05.968 2010:279:05:23:41.752 22.00  ENAB   5         RETR RETR 12866 NMAN      110.16 AA00000000 0.61  0.37  0.56  0.42 83.65  92.04  TE_00956 -991      75624  letg                                             1        
5         0        2010:279:05:23:41.752 2010:279:05:24:08.063 19.13  ENAB   5         RETR RETR 12866 NMAN      116.65 AA00000000 0.61  0.37  0.54  0.45 80.73  90.78  TE_00956 -991      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:05:24:08.063 2010:279:05:25:35.923 19.13  ENAB   5         RETR RETR 12866 NMAN      116.65 AA00000000 0.61  0.37  0.54  0.45 80.73  90.78  TE_00956 -418      75624  simfa_pos                                        1        
5         0        2010:279:05:25:35.923 2010:279:05:28:41.625 19.13  ENAB   5         RETR RETR 12866 NMAN      116.65 AA00000000 0.61  0.37  0.54  0.45 80.73  90.78  TE_00956 -468      75624  simfa_pos                                        1        
5         0        2010:279:05:28:41.625 2010:279:05:33:41.497 9.79   ENAB   5         RETR RETR 12866 NMAN      129.20 AA00000000 0.59  0.34  0.47  0.56 70.47  85.46  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:05:33:41.497 2010:279:05:37:09.991 -1.47  ENAB   5         RETR RETR 12866 NMAN      141.85 AA00000000 0.54  0.29  0.36  0.71 54.70  75.36  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:05:37:09.991 2010:279:05:37:13.991 -1.47  ENAB   5         RETR RETR 12866 NMAN      141.85 AA00000000 0.54  0.29  0.36  0.71 54.70  75.36  TE_00956 -468      75624  clocking,power_cmd                               1        
5         0        2010:279:05:37:13.991 2010:279:05:37:17.991 -1.47  ENAB   5         RETR RETR 12866 NMAN      141.85 AA00000000 0.54  0.29  0.36  0.71 54.70  75.36  TE_00956 -468      75624  clocking,power_cmd                               1        
0         0        2010:279:05:37:17.991 2010:279:05:37:41.991 -1.47  ENAB   0         RETR RETR 12866 NMAN      141.85 WSPOW00000 0.54  0.29  0.36  0.71 54.70  75.36  TE_00956 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2010:279:05:37:41.991 2010:279:05:38:41.369 -1.47  ENAB   1         RETR RETR 12866 NMAN      141.85 WSPOW08002 0.54  0.29  0.36  0.71 54.70  75.36  TE_00956 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2010:279:05:38:41.369 2010:279:05:38:44.991 -7.45  ENAB   1         RETR RETR 12866 NMAN      148.44 WSPOW08002 0.49  0.25  0.27  0.79 42.42  66.51  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2010:279:05:38:44.991 2010:279:05:38:48.991 -7.45  ENAB   1         RETR RETR 12866 NMAN      148.44 WSPOW08002 0.49  0.25  0.27  0.79 42.42  66.51  TE_008FC -468      75624  si_mode                                          1        
1         1        2010:279:05:38:48.991 2010:279:05:41:30.991 -7.45  ENAB   1         RETR RETR 12866 NMAN      148.44 XTZ0000005 0.49  0.25  0.27  0.79 42.42  66.51  TE_008FC -468      75624  clocking,power_cmd                               1        
1         1        2010:279:05:41:30.991 2010:279:05:43:41.242 -7.45  ENAB   1         RETR RETR 12866 NMAN      148.44 XTZ0000005 0.49  0.25  0.27  0.79 42.42  66.51  TE_008FC -468      75624  dither                                           1        
1         1        2010:279:05:43:41.242 2010:279:12:44:40.991 -8.81  ENAB   1         RETR RETR 12866 NPNT      149.87 XTZ0000005 0.47  0.24  0.24  0.81 38.66  63.69  TE_008FC -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         0        2010:279:12:44:40.991 2010:279:12:44:51.242 -8.81  ENAB   1         RETR RETR 12866 NMAN      149.87 AA00000000 0.47  0.24  0.24  0.81 38.66  63.69  TE_008FC -468      75624  clocking,pcad_mode,power_cmd                     1        
1         0        2010:279:12:44:51.242 2010:279:12:47:40.991 -8.81  ENAB   1         RETR RETR 12866 NMAN      148.88 AA00000000 0.47  0.24  0.24  0.81 38.66  63.69  TE_008FC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2010:279:12:47:40.991 2010:279:12:50:24.996 -8.81  ENAB   1         RETR RETR 11561 NMAN      148.88 AA00000000 0.47  0.24  0.24  0.81 38.66  63.69  TE_008FC -468      75624  obsid                                            1        
1         0        2010:279:12:50:24.996 2010:279:12:53:22.005 -12.92 ENAB   1         RETR RETR 11561 NMAN      143.54 AA00000000 0.43  0.26  0.24  0.83 39.03  59.71  TE_008FC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2010:279:12:53:22.005 2010:279:12:53:26.005 -12.92 ENAB   1         RETR RETR 11561 NMAN      143.54 AA00000000 0.43  0.26  0.24  0.83 39.03  59.71  TE_008FC -468      75624  clocking,power_cmd                               1        
1         0        2010:279:12:53:26.005 2010:279:12:53:30.005 -12.92 ENAB   1         RETR RETR 11561 NMAN      143.54 AA00000000 0.43  0.26  0.24  0.83 39.03  59.71  TE_008FC -468      75624  clocking,power_cmd                               1        
0         0        2010:279:12:53:30.005 2010:279:12:53:54.005 -12.92 ENAB   0         RETR RETR 11561 NMAN      143.54 WSPOW00000 0.43  0.26  0.24  0.83 39.03  59.71  TE_008FC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:279:12:53:54.005 2010:279:12:54:57.005 -12.92 ENAB   5         RETR RETR 11561 NMAN      143.54 WSPOW1CC3E 0.43  0.26  0.24  0.83 39.03  59.71  TE_008FC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:279:12:54:57.005 2010:279:12:55:01.005 -12.92 ENAB   5         RETR RETR 11561 NMAN      143.54 WSPOW1CC3E 0.43  0.26  0.24  0.83 39.03  59.71  TE_00956 -468      75624  si_mode                                          1        
5         1        2010:279:12:55:01.005 2010:279:12:55:58.749 -12.92 ENAB   5         RETR RETR 11561 NMAN      143.54 XTZ0000005 0.43  0.26  0.24  0.83 39.03  59.71  TE_00956 -468      75624  clocking,power_cmd                               1        
5         1        2010:279:12:55:58.749 2010:279:13:01:32.503 -26.78 ENAB   5         RETR RETR 11561 NMAN      135.27 XTZ0000005 0.29  0.32  0.21  0.88 38.01  45.60  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:279:13:01:32.503 2010:279:13:07:06.257 -39.89 ENAB   5         RETR RETR 11561 NMAN      130.00 XTZ0000005 0.13  0.38  0.17  0.90 32.48  28.79  TE_00956 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:279:13:07:06.257 2010:279:14:34:46.005 -43.44 ENAB   5         RETR RETR 11561 NPNT      128.85 XTZ0000005 0.09  0.40  0.16  0.90 29.65  22.85  TE_00956 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2010:279:14:34:46.005 2010:279:14:34:56.256 -43.44 ENAB   5         RETR RETR 11561 NMAN      128.85 AA00000000 0.09  0.40  0.16  0.90 29.65  22.85  TE_00956 -468      91256  clocking,pcad_mode,power_cmd,simpos              1        
5         0        2010:279:14:34:56.256 2010:279:14:36:42.910 -43.44 ENAB   5         RETR RETR 11561 NMAN      129.44 AA00000000 0.09  0.40  0.16  0.90 29.65  22.85  TE_00956 -468      91256  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:14:36:42.910 2010:279:14:37:46.005 -43.44 ENAB   5         RETR RETR 11561 NMAN      129.44 AA00000000 0.09  0.40  0.16  0.90 29.65  22.85  TE_00956 -536      91256  simfa_pos                                        1        
5         0        2010:279:14:37:46.005 2010:279:14:40:17.915 -43.44 ENAB   5         RETR RETR 12253 NMAN      129.44 AA00000000 0.09  0.40  0.16  0.90 29.65  22.85  TE_00956 -536      91256  obsid                                            1        
5         0        2010:279:14:40:17.915 2010:279:14:42:08.302 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 AA00000000 0.13  0.39  0.18  0.89 33.22  29.09  TE_00956 -536      91256  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:14:42:08.302 2010:279:14:42:12.302 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 AA00000000 0.13  0.39  0.18  0.89 33.22  29.09  TE_00956 -536      91256  clocking,power_cmd                               1        
5         0        2010:279:14:42:12.302 2010:279:14:42:16.302 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 AA00000000 0.13  0.39  0.18  0.89 33.22  29.09  TE_00956 -536      91256  clocking,power_cmd                               1        
0         0        2010:279:14:42:16.302 2010:279:14:42:40.302 -40.86 ENAB   0         RETR RETR 12253 NMAN      132.29 WSPOW00000 0.13  0.39  0.18  0.89 33.22  29.09  TE_00956 -536      91256  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:279:14:42:40.302 2010:279:14:43:43.302 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 WSPOW04F3E 0.13  0.39  0.18  0.89 33.22  29.09  TE_00956 -536      91256  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2010:279:14:43:43.302 2010:279:14:43:47.302 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 WSPOW04F3E 0.13  0.39  0.18  0.89 33.22  29.09  TE_00458 -536      91256  si_mode                                          1        
5         1        2010:279:14:43:47.302 2010:279:14:45:39.575 -40.86 ENAB   5         RETR RETR 12253 NMAN      132.29 XTZ0000005 0.13  0.39  0.18  0.89 33.22  29.09  TE_00458 -536      91256  clocking,power_cmd                               1        
5         1        2010:279:14:45:39.575 2010:279:14:51:01.234 -30.37 ENAB   5         RETR RETR 12253 NMAN      137.72 XTZ0000005 0.28  0.36  0.22  0.86 41.75  47.24  TE_00458 -536      91256  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:279:14:51:01.234 2010:279:14:56:22.893 -14.27 ENAB   5         RETR RETR 12253 NMAN      143.19 XTZ0000005 0.46  0.31  0.26  0.79 46.35  66.52  TE_00458 -536      91256  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:279:14:56:22.893 2010:279:15:01:44.553 -1.71  ENAB   5         RETR RETR 12253 NMAN      146.08 XTZ0000005 0.58  0.26  0.29  0.71 46.05  79.63  TE_00458 -536      91256  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2010:279:15:01:44.553 2010:279:20:22:44.314 1.93   ENAB   5         RETR RETR 12253 NPNT      146.68 XTZ0000005 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -536      91256  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2010:279:20:22:44.314 2010:279:20:25:44.314 1.93   ENAB   5         RETR RETR 12253 NMAN      146.68 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -536      -99616 clocking,pcad_mode,power_cmd,simpos              1        
5         0        2010:279:20:25:44.314 2010:279:20:26:18.004 1.93   ENAB   5         RETR RETR 55992 NMAN      146.68 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -536      -99616 obsid                                            1        
5         0        2010:279:20:26:18.004 2010:279:20:28:42.253 1.93   ENAB   5         RETR RETR 55992 NMAN      146.88 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2010:279:20:28:42.253 2010:279:20:30:07.753 1.93   ENAB   5         RETR RETR 55992 NMAN      146.88 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 simfa_pos                                        1        
5         0        2010:279:20:30:07.753 2010:279:20:30:11.753 1.93   ENAB   5         RETR RETR 55992 NMAN      146.88 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 clocking,power_cmd                               1        
5         0        2010:279:20:30:11.753 2010:279:20:30:15.753 1.93   ENAB   5         RETR RETR 55992 NMAN      146.88 AA00000000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 clocking,power_cmd                               1        
0         0        2010:279:20:30:15.753 2010:279:20:30:18.004 1.93   ENAB   0         RETR RETR 55992 NMAN      146.88 WSPOW00000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2010:279:20:30:18.004 2010:279:20:30:39.753 1.93   ENAB   0         RETR RETR 55992 NPNT      146.88 WSPOW00000 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2010:279:20:30:39.753 2010:279:20:31:42.753 1.93   ENAB   6         RETR RETR 55992 NPNT      146.88 WSPOW0CF3F 0.62  0.25  0.30  0.68 45.42  83.48  TE_00458 -991      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2010:279:20:31:42.753 2010:279:20:31:46.753 1.93   ENAB   6         RETR RETR 55992 NPNT      146.88 WSPOW0CF3F 0.62  0.25  0.30  0.68 45.42  83.48  TE_00216 -991      -99616 si_mode                                          1        
