datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2003:306:20:31:20.490 2003:306:20:31:24.490 4912  AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      91.16  273.40 65.90  306.62 -0.61 -0.10 -0.69 0.38 clocking,power_cmd                              
2003:306:20:31:24.490 2003:306:20:31:48.490 4912  WSPOW00000 TE_0021C NMAN      1         0        0         0         75624  -468      91.16  273.40 65.90  306.62 -0.61 -0.10 -0.69 0.38 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:306:20:31:48.490 2003:306:20:32:51.490 4912  WSPOW1EC3F TE_0021C NMAN      1         0        6         6         75624  -468      91.16  273.40 65.90  306.62 -0.61 -0.10 -0.69 0.38 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:306:20:32:51.490 2003:306:20:32:55.490 4912  WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      91.16  273.40 65.90  306.62 -0.61 -0.10 -0.69 0.38 si_mode                                         
2003:306:20:32:55.490 2003:306:20:33:41.751 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      91.16  273.40 65.90  306.62 -0.61 -0.10 -0.69 0.38 clocking,power_cmd                              
2003:306:20:33:41.751 2003:306:20:38:56.760 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      93.51  266.93 70.35  311.95 -0.61 -0.12 -0.70 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:306:20:38:56.760 2003:306:20:44:11.770 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      98.01  205.04 80.32  10.03  -0.61 -0.20 -0.73 0.22 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:306:20:44:11.770 2003:306:20:49:26.780 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      102.50 134.25 65.16  75.63  -0.59 -0.31 -0.74 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:306:20:49:26.780 2003:306:20:52:35.025 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      104.83 122.67 49.02  83.12  0.56  0.38  0.73  0.09 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:306:20:52:35.025 2003:306:20:53:40.685 4912  XTZ0000005 TE_002A2 NMAN      1         1        6         6         -99616 -468      104.83 122.67 49.02  83.12  0.56  0.38  0.73  0.09 simpos                                          
2003:306:20:53:40.685 2003:306:20:53:41.710 4912  AA00000000 TE_002A2 NMAN      1         0        6         6         -99616 -468      104.83 122.67 49.02  83.12  0.56  0.38  0.73  0.09 clocking,power_cmd                              
2003:306:20:53:41.710 2003:306:20:53:51.960 4912  AA00000000 TE_002A2 NMAN      1         0        6         6         -99616 -468      104.83 122.67 49.02  83.12  0.56  0.38  0.73  0.09 clocking,power_cmd                              
2003:306:20:53:51.960 2003:306:20:54:41.789 4912  WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      104.83 122.67 49.02  83.12  0.56  0.38  0.73  0.09 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:306:20:54:41.789 2003:311:12:00:00.000 4912  WSPOW00000 TE_002A2 NPNT      1         0        0         0         -99616 -468      105.32 120.50 44.19  84.02  0.55  0.40  0.72  0.12 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:311:12:00:00.000 2003:311:12:00:10.251 4912  WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      105.32 120.50 44.19  84.02  0.55  0.40  0.72  0.12 pcad_mode                                       
2003:311:12:00:10.251 2003:311:12:03:00.000 4912  WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      108.60 120.50 44.19  84.02  0.55  0.40  0.72  0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:03:00.000 2003:311:12:04:41.668 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      108.60 120.50 44.19  84.02  0.55  0.40  0.72  0.12 obsid                                           
2003:311:12:04:41.668 2003:311:12:09:13.085 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      104.32 122.68 40.99  81.79  0.53  0.41  0.73  0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:09:13.085 2003:311:12:13:44.502 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      96.09  128.54 29.41  75.77  0.44  0.45  0.76  0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:13:44.502 2003:311:12:18:15.918 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      88.20  134.26 11.22  69.76  0.30  0.49  0.77  0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:18:15.918 2003:311:12:22:47.335 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      84.43  136.89 -1.03  66.90  0.20  0.52  0.77  0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:22:47.335 2003:311:12:22:57.084 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      83.63  137.53 -4.56  66.19  0.17  0.52  0.77  0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:22:57.084 2003:311:12:23:07.335 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      83.63  137.53 -4.56  66.19  0.17  0.52  0.77  0.32 pcad_mode                                       
2003:311:12:23:07.335 2003:311:12:27:49.115 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      83.59  137.53 -4.56  66.19  0.17  0.52  0.77  0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:27:49.115 2003:311:12:32:30.895 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      83.21  136.57 -8.25  67.22  0.15  0.54  0.76  0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:32:30.895 2003:311:12:37:12.675 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      81.88  133.68 -21.21 70.43  0.08  0.58  0.70  0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:37:12.675 2003:311:12:41:54.455 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      79.40  130.24 -40.96 74.63  -0.01 0.63  0.59  0.51 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:41:54.455 2003:311:12:46:36.234 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      76.12  127.82 -61.16 78.79  -0.11 0.66  0.46  0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:46:36.234 2003:311:12:51:18.014 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      72.49  129.64 -81.40 86.63  -0.21 0.67  0.31  0.64 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:51:18.014 2003:311:12:55:59.794 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      69.50  294.88 -78.47 257.64 -0.30 0.66  0.15  0.67 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:12:55:59.794 2003:311:13:00:41.574 60491 WSPOW00000 TE_002A2 NMAN      1         0        0         0         -99616 -468      68.05  295.66 -65.21 262.35 -0.35 0.64  0.05  0.69 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:311:13:00:41.574 2003:311:20:04:29.150 60491 WSPOW00000 TE_002A2 NPNT      1         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:311:20:04:29.150 2003:311:20:04:38.150 60491 AA00000000 TE_002A2 NPNT      1         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 clocking,power_cmd                              
2003:311:20:04:38.150 2003:312:04:00:11.000 60491 WSVIDALLDN TE_002A2 NPNT      0         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 power_cmd,vid_board                             
2003:312:04:00:11.000 2003:312:04:00:15.000 60491 AA00000000 TE_002A2 NPNT      0         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 clocking,power_cmd                              
2003:312:04:00:15.000 2003:312:04:00:19.000 60491 AA00000000 TE_002A2 NPNT      0         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 clocking,power_cmd                              
2003:312:04:00:19.000 2003:312:04:00:43.000 60491 WSPOW00000 TE_002A2 NPNT      1         0        0         0         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:04:00:43.000 2003:312:04:01:46.000 60491 WSPOW0CF3F TE_002A2 NPNT      1         0        6         6         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:04:01:46.000 2003:312:04:01:50.000 60491 WSPOW0CF3F TE_00216 NPNT      1         0        6         6         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 si_mode                                         
2003:312:04:01:50.000 2003:312:11:25:12.054 60491 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 clocking,power_cmd                              
2003:312:11:25:12.054 2003:312:11:25:22.305 60491 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      67.74  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 clocking,pcad_mode,power_cmd                    
2003:312:11:25:22.305 2003:312:11:28:12.054 60491 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      69.40  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:28:12.054 2003:312:11:30:25.296 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      69.40  295.40 -61.40 263.25 -0.36 0.63  0.02  0.69 obsid                                           
2003:312:11:30:25.296 2003:312:11:35:28.287 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      79.76  305.20 -61.90 271.95 -0.36 0.60  0.03  0.71 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:35:28.287 2003:312:11:40:31.277 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      99.11  337.05 -58.37 300.00 -0.34 0.50  0.09  0.79 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:40:31.277 2003:312:11:45:34.268 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      121.76 5.76   -44.08 323.07 -0.31 0.34  0.16  0.87 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:45:34.268 2003:312:11:50:37.259 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      141.11 21.86  -25.55 332.77 -0.27 0.17  0.23  0.92 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:50:37.259 2003:312:11:55:40.250 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      151.47 30.19  -11.54 335.68 -0.23 0.04  0.27  0.93 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:11:55:40.250 2003:312:12:34:05.939 60490 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:312:12:34:05.939 2003:312:12:34:16.190 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 pcad_mode                                       
2003:312:12:34:16.190 2003:312:12:37:05.939 60490 AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:12:37:05.939 2003:312:12:37:09.939 4488  AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 clocking,obsid,power_cmd                        
2003:312:12:37:09.939 2003:312:12:37:13.939 4488  AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 clocking,power_cmd                              
2003:312:12:37:13.939 2003:312:12:37:37.939 4488  WSPOW00000 TE_00216 NMAN      1         0        0         0         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:12:37:37.939 2003:312:12:38:40.939 4488  WSPOW1CC3F TE_00216 NMAN      1         0        6         5         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:12:38:40.939 2003:312:12:38:44.939 4488  WSPOW1CC3F TE_004A6 NMAN      1         0        6         5         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 si_mode                                         
2003:312:12:38:44.939 2003:312:12:39:04.747 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      153.80 32.40  -7.40  336.11 -0.22 0.00  0.29  0.93 clocking,power_cmd                              
2003:312:12:39:04.747 2003:312:12:43:53.304 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      153.92 34.05  -8.02  340.15 -0.18 0.02  0.30  0.94 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:12:43:53.304 2003:312:12:48:41.862 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      154.25 40.05  -9.25  354.26 -0.07 0.06  0.34  0.93 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:12:48:41.862 2003:312:12:53:30.419 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      154.75 49.03  -8.34  15.16  0.09  0.12  0.40  0.90 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:12:53:30.419 2003:312:12:58:18.976 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      155.34 57.13  -4.31  35.76  0.25  0.18  0.44  0.84 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:12:58:18.976 2003:312:13:03:07.533 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      155.93 63.29  2.26   55.57  0.41  0.23  0.47  0.75 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:13:03:07.533 2003:312:13:07:56.090 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      156.44 66.92  10.50  74.87  0.55  0.27  0.48  0.63 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:13:07:56.090 2003:312:13:12:26.141 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         -99616 -468      156.76 67.61  19.40  94.22  0.66  0.31  0.48  0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:13:12:26.141 2003:312:13:12:44.648 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         75624  -468      156.76 67.61  19.40  94.22  0.66  0.31  0.48  0.49 simpos                                          
2003:312:13:12:44.648 2003:312:13:17:33.205 4488  XTZ0000005 TE_004A6 NMAN      1         1        6         5         75624  -468      156.87 66.23  25.32  107.96 0.73  0.32  0.46  0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:13:17:33.205 2003:312:21:41:52.957 4488  XTZ0000005 TE_004A6 NPNT      1         1        6         5         75624  -468      156.89 65.53  26.95  112.08 0.75  0.33  0.46  0.35 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:312:21:41:52.957 2003:312:21:42:03.208 4488  AA00000000 TE_004A6 NMAN      1         0        6         5         75624  -468      156.89 65.53  26.95  112.08 0.75  0.33  0.46  0.35 clocking,pcad_mode,power_cmd                    
2003:312:21:42:03.208 2003:312:21:44:52.957 4488  AA00000000 TE_004A6 NMAN      1         0        6         5         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:21:44:52.957 2003:312:21:44:56.957 4802  AA00000000 TE_004A6 NMAN      1         0        6         5         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 clocking,obsid,power_cmd                        
2003:312:21:44:56.957 2003:312:21:45:00.957 4802  AA00000000 TE_004A6 NMAN      1         0        6         5         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 clocking,power_cmd                              
2003:312:21:45:00.957 2003:312:21:45:24.957 4802  WSPOW00000 TE_004A6 NMAN      1         0        0         0         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:21:45:24.957 2003:312:21:46:27.957 4802  WSPOW0803F TE_004A6 NMAN      1         0        6         1         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:21:46:27.957 2003:312:21:46:31.957 4802  WSPOW0803F TE_00640 NMAN      1         0        6         1         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 si_mode                                         
2003:312:21:46:31.957 2003:312:21:47:24.770 4802  XTZ0000005 TE_00640 NMAN      1         1        6         1         75624  -468      157.83 65.53  26.95  112.08 0.75  0.33  0.46  0.35 clocking,power_cmd                              
2003:312:21:47:24.770 2003:312:21:52:46.332 4802  XTZ0000005 TE_00640 NMAN      1         1        6         1         75624  -468      160.62 63.78  27.49  117.95 0.77  0.34  0.44  0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:21:52:46.332 2003:312:21:58:07.893 4802  XTZ0000005 TE_00640 NMAN      1         1        6         1         75624  -468      166.01 57.51  28.09  138.16 0.84  0.36  0.37  0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:21:58:07.893 2003:312:22:03:29.455 4802  XTZ0000005 TE_00640 NMAN      1         1        6         1         75624  -468      171.71 49.59  25.90  164.73 0.89  0.38  0.26  0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:22:03:29.455 2003:312:22:08:51.017 4802  XTZ0000005 TE_00640 NMAN      1         1        6         1         75624  -468      174.93 44.91  22.30  183.93 -0.90 -0.38 -0.17 0.10 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:22:08:51.017 2003:312:23:25:40.766 4802  XTZ0000005 TE_00640 NPNT      1         1        6         1         75624  -468      175.65 43.83  21.00  189.40 -0.90 -0.38 -0.14 0.14 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:312:23:25:40.766 2003:312:23:25:51.017 4802  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      175.65 43.83  21.00  189.40 -0.90 -0.38 -0.14 0.14 clocking,pcad_mode,power_cmd                    
2003:312:23:25:51.017 2003:312:23:28:40.766 4802  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      175.09 43.83  21.00  189.40 -0.90 -0.38 -0.14 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:23:28:40.766 2003:312:23:31:05.605 4801  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      175.09 43.83  21.00  189.40 -0.90 -0.38 -0.14 0.14 obsid                                           
2003:312:23:31:05.605 2003:312:23:36:20.194 4801  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      172.27 42.55  22.06  194.69 -0.90 -0.38 -0.13 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:23:36:20.194 2003:312:23:41:34.782 4801  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      167.76 37.41  24.74  213.17 -0.87 -0.36 -0.11 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:23:41:34.782 2003:312:23:46:49.370 4801  AA00000000 TE_00640 NMAN      1         0        6         1         75624  -468      164.83 31.53  25.77  232.12 -0.82 -0.33 -0.08 0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:312:23:46:49.370 2003:312:23:51:09.119 4801  AA00000000 TE_00640 NPNT      1         0        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:312:23:51:09.119 2003:312:23:51:27.119 4801  WSVIDALLDN TE_00640 NPNT      0         0        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 power_cmd,vid_board                             
2003:312:23:51:27.119 2003:312:23:52:30.119 4801  WSPOW0803F TE_00640 NPNT      1         0        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:312:23:52:30.119 2003:312:23:53:01.119 4801  WSPOW0803F TE_00641 NPNT      1         0        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 si_mode                                         
2003:312:23:53:01.119 2003:313:01:03:39.119 4801  XTZ0000005 TE_00641 NPNT      1         1        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 clocking,power_cmd                              
2003:313:01:03:39.119 2003:313:01:03:49.370 4801  AA00000000 TE_00641 NMAN      1         0        6         1         75624  -468      164.18 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 clocking,pcad_mode,power_cmd                    
2003:313:01:03:49.370 2003:313:01:06:39.119 4801  AA00000000 TE_00641 NMAN      1         0        6         1         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:01:06:39.119 2003:313:01:06:43.119 4861  AA00000000 TE_00641 NMAN      1         0        6         1         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 clocking,obsid,power_cmd                        
2003:313:01:06:43.119 2003:313:01:06:47.119 4861  AA00000000 TE_00641 NMAN      1         0        6         1         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 clocking,power_cmd                              
2003:313:01:06:47.119 2003:313:01:07:11.119 4861  WSPOW00000 TE_00641 NMAN      1         0        0         0         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:313:01:07:11.119 2003:313:01:08:14.119 4861  WSPOW1EC3F TE_00641 NMAN      1         0        6         6         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:313:01:08:14.119 2003:313:01:08:18.119 4861  WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 si_mode                                         
2003:313:01:08:18.119 2003:313:01:08:42.540 4861  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      163.14 29.75  25.73  237.71 -0.80 -0.32 -0.07 0.50 clocking,power_cmd                              
2003:313:01:08:42.540 2003:313:01:13:35.711 4861  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      158.41 26.79  25.01  242.33 -0.79 -0.30 -0.06 0.53 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:01:13:35.711 2003:313:01:18:28.881 4861  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      149.26 17.36  20.94  257.59 -0.74 -0.23 -0.05 0.63 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:01:18:28.881 2003:313:01:23:22.051 4861  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      140.24 6.76   11.56  277.36 -0.65 -0.11 -0.02 0.75 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:01:23:22.051 2003:313:01:28:15.222 4861  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      135.66 1.72   3.38   289.59 -0.58 -0.03 -0.00 0.82 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:01:28:15.222 2003:313:03:08:04.971 4861  XTZ0000005 TE_002A2 NPNT      1         1        6         6         75624  -468      134.67 0.61   0.84   292.98 -0.55 -0.01 0.00  0.83 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:313:03:08:04.971 2003:313:03:08:15.222 4861  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      134.67 0.61   0.84   292.98 -0.55 -0.01 0.00  0.83 clocking,pcad_mode,power_cmd                    
2003:313:03:08:15.222 2003:313:03:11:04.971 4861  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      135.39 0.61   0.84   292.98 -0.55 -0.01 0.00  0.83 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:03:11:04.971 2003:313:03:13:26.741 4828  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      135.39 0.61   0.84   292.98 -0.55 -0.01 0.00  0.83 obsid                                           
2003:313:03:13:26.741 2003:313:03:17:46.490 4828  AA00000000 TE_002A2 NPNT      1         0        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:313:03:17:46.490 2003:313:03:18:04.490 4828  WSVIDALLDN TE_002A2 NPNT      0         0        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 power_cmd,vid_board                             
2003:313:03:18:04.490 2003:313:03:19:34.490 4828  WSPOW1EC3F TE_002A2 NPNT      1         0        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:313:03:19:34.490 2003:313:03:19:38.490 4828  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 si_mode                                         
2003:313:03:19:38.490 2003:313:04:55:16.490 4828  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 clocking,power_cmd                              
2003:313:04:55:16.490 2003:313:04:55:26.741 4828  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      136.19 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 clocking,pcad_mode,power_cmd                    
2003:313:04:55:26.741 2003:313:04:58:16.490 4828  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      135.14 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:04:58:16.490 2003:313:05:00:06.529 4863  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      135.14 1.82   2.08   292.26 -0.56 -0.02 0.00  0.83 obsid                                           
2003:313:05:00:06.529 2003:313:05:04:46.317 4863  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      130.35 358.84 4.41   291.41 -0.56 -0.03 -0.03 0.83 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:05:04:46.317 2003:313:05:09:26.105 4863  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      120.11 348.60 12.81  289.37 -0.58 -0.03 -0.14 0.80 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:313:05:09:26.105 2003:313:05:14:05.894 4863  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      106.99 332.60 25.88  289.29 -0.59 -0.04 -0.31 0.74 dec,pitch,q1,q2,q3,q4,ra,roll                   
