ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
6         0        2009:186:11:24:18.073 2009:186:11:28:37.822 -8.47  6         RETR RETR 10107 NPNT      149.54 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087C -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:186:11:28:37.822 2009:186:11:28:55.822 -8.47  6         RETR RETR 10107 NPNT      149.54 WSVIDALLDN 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087C -468      75624  power_cmd,vid_board                              0        
6         0        2009:186:11:28:55.822 2009:186:11:29:58.822 -8.47  6         RETR RETR 10107 NPNT      149.54 WSPOW1CE3F 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087C -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:186:11:29:58.822 2009:186:11:30:29.822 -8.47  6         RETR RETR 10107 NPNT      149.54 WSPOW1CE3F 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087D -468      75624  si_mode                                          1        
6         1        2009:186:11:30:29.822 2009:186:13:58:37.822 -8.47  6         RETR RETR 10107 NPNT      149.54 XTZ0000005 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087D -468      75624  clocking,power_cmd                               1        
6         0        2009:186:13:58:37.822 2009:186:13:58:48.073 -8.47  6         RETR RETR 10107 NMAN      149.54 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087D -468      75624  clocking,pcad_mode,power_cmd                     1        
6         0        2009:186:13:58:48.073 2009:186:14:01:37.822 -8.47  6         RETR RETR 10107 NMAN      149.63 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087D -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:14:01:37.822 2009:186:14:02:48.073 -8.47  6         RETR RETR 10108 NMAN      149.63 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.01 TE_0087D -468      75624  obsid                                            1        
6         0        2009:186:14:02:48.073 2009:186:14:07:07.822 -8.47  6         RETR RETR 10108 NPNT      149.64 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:186:14:07:07.822 2009:186:14:07:25.822 -8.47  6         RETR RETR 10108 NPNT      149.64 WSVIDALLDN 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      75624  power_cmd,vid_board                              0        
6         0        2009:186:14:07:25.822 2009:186:14:08:55.822 -8.47  6         RETR RETR 10108 NPNT      149.64 WSPOW1CE3F 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         1        2009:186:14:08:55.822 2009:186:16:37:07.822 -8.47  6         RETR RETR 10108 NPNT      149.64 XTZ0000005 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      75624  clocking,power_cmd                               1        
6         0        2009:186:16:37:07.822 2009:186:16:37:18.073 -8.47  6         RETR RETR 10108 NMAN      149.64 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      92904  clocking,pcad_mode,power_cmd,simpos              1        
6         0        2009:186:16:37:18.073 2009:186:16:39:06.998 -8.47  6         RETR RETR 10108 NMAN      147.52 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:16:39:06.998 2009:186:16:40:07.822 -8.47  6         RETR RETR 10108 NMAN      147.52 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -536      92904  simfa_pos                                        1        
6         0        2009:186:16:40:07.822 2009:186:16:40:11.822 -8.47  6         RETR RETR 10264 NMAN      147.52 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -536      92904  clocking,obsid,power_cmd                         1        
6         0        2009:186:16:40:11.822 2009:186:16:40:15.822 -8.47  6         RETR RETR 10264 NMAN      147.52 AA00000000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -536      92904  clocking,power_cmd                               1        
0         0        2009:186:16:40:15.822 2009:186:16:40:39.822 -8.47  0         RETR RETR 10264 NMAN      147.52 WSPOW00000 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:186:16:40:39.822 2009:186:16:41:42.822 -8.47  6         RETR RETR 10264 NMAN      147.52 WSPOW0CF3F 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_0087D -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:186:16:41:42.822 2009:186:16:41:46.822 -8.47  6         RETR RETR 10264 NMAN      147.52 WSPOW0CF3F 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_002A4 -536      92904  si_mode                                          1        
6         1        2009:186:16:41:46.822 2009:186:16:42:15.921 -8.47  6         RETR RETR 10264 NMAN      147.52 XTZ0000005 0.81  -0.31 -0.26 0.42 312.80 121.07 TE_002A4 -536      92904  clocking,power_cmd                               1        
6         1        2009:186:16:42:15.921 2009:186:16:47:13.769 -6.69  6         RETR RETR 10264 NMAN      137.69 XTZ0000005 0.82  -0.29 -0.23 0.44 316.94 121.13 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:186:16:47:13.769 2009:186:16:52:11.618 -0.63  6         RETR RETR 10264 NMAN      122.46 XTZ0000005 0.84  -0.21 -0.13 0.48 331.08 120.34 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:186:16:52:11.618 2009:186:16:57:09.466 5.04   6         RETR RETR 10264 NMAN      112.63 XTZ0000005 0.85  -0.13 -0.03 0.51 345.36 118.09 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:186:16:57:09.466 2009:186:18:28:27.822 6.58   6         RETR RETR 10264 NPNT      110.41 XTZ0000005 0.85  -0.11 0.00  0.52 349.59 117.17 TE_002A4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:186:18:28:27.822 2009:186:18:28:38.073 6.58   6         RETR RETR 10264 NMAN      110.41 AA00000000 0.85  -0.11 0.00  0.52 349.59 117.17 TE_002A4 -536      92904  clocking,pcad_mode,power_cmd                     1        
6         0        2009:186:18:28:38.073 2009:186:18:31:27.822 6.58   6         RETR RETR 10264 NMAN      112.38 AA00000000 0.85  -0.11 0.00  0.52 349.59 117.17 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:18:31:27.822 2009:186:18:33:15.753 6.58   6         RETR RETR 56991 NMAN      112.38 AA00000000 0.85  -0.11 0.00  0.52 349.59 117.17 TE_002A4 -536      92904  obsid                                            1        
6         0        2009:186:18:33:15.753 2009:186:18:37:53.433 5.17   6         RETR RETR 56991 NMAN      120.91 AA00000000 0.85  -0.13 -0.02 0.52 345.99 117.84 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:18:37:53.433 2009:186:18:42:31.113 0.03   6         RETR RETR 56991 NMAN      134.14 AA00000000 0.84  -0.20 -0.11 0.49 333.71 119.48 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:18:42:31.113 2009:186:18:47:08.793 -5.34  6         RETR RETR 56991 NMAN      142.67 AA00000000 0.82  -0.26 -0.20 0.46 321.53 119.99 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:18:47:08.793 2009:186:18:51:38.542 -6.90  6         RETR RETR 56991 NPNT      144.58 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:186:18:51:38.542 2009:186:18:51:48.793 -6.90  6         RETR RETR 10460 NMAN      144.58 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -536      75624  obsid,pcad_mode,simpos                           1        
6         0        2009:186:18:51:48.793 2009:186:18:53:37.718 -6.90  6         RETR RETR 10460 NMAN      144.69 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:186:18:53:37.718 2009:186:18:54:38.542 -6.90  6         RETR RETR 10460 NMAN      144.69 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -418      75624  simfa_pos                                        1        
6         0        2009:186:18:54:38.542 2009:186:18:54:42.542 -6.90  6         RETR RETR 10460 NMAN      144.69 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -418      75624  clocking,power_cmd                               1        
6         0        2009:186:18:54:42.542 2009:186:18:54:46.542 -6.90  6         RETR RETR 10460 NMAN      144.69 AA00000000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -418      75624  clocking,power_cmd                               1        
0         0        2009:186:18:54:46.542 2009:186:18:54:56.478 -6.90  0         RETR RETR 10460 NMAN      144.69 WSPOW00000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:186:18:54:56.478 2009:186:18:55:10.542 -6.90  0         RETR RETR 10460 NMAN      144.69 WSPOW00000 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -468      75624  simfa_pos                                        1        
5         0        2009:186:18:55:10.542 2009:186:18:56:13.542 -6.90  5         RETR RETR 10460 NMAN      144.69 WSPOW1E83E 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_002A4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:186:18:56:13.542 2009:186:18:56:17.542 -6.90  5         RETR RETR 10460 NMAN      144.69 WSPOW1E83E 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_0045A -468      75624  si_mode                                          1        
5         1        2009:186:18:56:17.542 2009:186:18:57:10.490 -6.90  5         RETR RETR 10460 NMAN      144.69 XTZ0000005 0.82  -0.28 -0.23 0.45 318.00 119.92 TE_0045A -468      75624  clocking,power_cmd                               1        
5         1        2009:186:18:57:10.490 2009:186:19:02:32.186 -9.58  5         RETR RETR 10460 NMAN      145.20 XTZ0000005 0.81  -0.25 -0.25 0.47 319.21 115.64 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:186:19:02:32.186 2009:186:19:07:53.883 -19.23 5         RETR RETR 10460 NMAN      146.21 XTZ0000005 0.75  -0.15 -0.33 0.55 321.82 101.08 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:186:19:07:53.883 2009:186:19:13:15.579 -32.42 5         RETR RETR 10460 NMAN      147.42 XTZ0000005 0.66  -0.01 -0.41 0.63 321.08 80.52  TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:186:19:13:15.579 2009:186:19:18:37.276 -44.35 5         RETR RETR 10460 NMAN      148.40 XTZ0000005 0.53  0.14  -0.48 0.68 313.83 55.76  TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:186:19:18:37.276 2009:186:19:23:58.972 -50.83 5         RETR RETR 10460 NMAN      148.87 XTZ0000005 0.42  0.24  -0.52 0.70 302.55 32.19  TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:186:19:23:58.972 2009:187:07:42:52.619 -52.05 5         RETR RETR 10460 NPNT      148.96 XTZ0000005 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2009:187:07:42:52.619 2009:187:07:44:39.304 -52.05 5         RETR RETR 10460 NMAN      148.96 AA00000000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 clocking,pcad_mode,power_cmd,simpos              1        
5         0        2009:187:07:44:39.304 2009:187:07:45:52.619 -52.05 5         RETR RETR 10460 NMAN      149.04 AA00000000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:187:07:45:52.619 2009:187:07:48:29.053 -52.05 5         RETR RETR 56990 NMAN      149.04 AA00000000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 obsid                                            1        
5         0        2009:187:07:48:29.053 2009:187:07:48:33.053 -52.05 5         RETR RETR 56990 NMAN      149.04 AA00000000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 clocking,power_cmd                               1        
5         0        2009:187:07:48:33.053 2009:187:07:48:37.053 -52.05 5         RETR RETR 56990 NMAN      149.04 AA00000000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 clocking,power_cmd                               1        
0         0        2009:187:07:48:37.053 2009:187:07:48:39.304 -52.05 0         RETR RETR 56990 NMAN      149.04 WSPOW00000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:187:07:48:39.304 2009:187:07:49:01.053 -52.05 0         RETR RETR 56990 NPNT      149.04 WSPOW00000 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:187:07:49:01.053 2009:187:07:50:04.053 -52.05 6         RETR RETR 56990 NPNT      149.04 WSPOW0AF3F 0.38  0.27  -0.53 0.71 298.27 24.39  TE_0045A -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:187:07:50:04.053 2009:187:07:50:08.053 -52.05 6         RETR RETR 56990 NPNT      149.04 WSPOW0AF3F 0.38  0.27  -0.53 0.71 298.27 24.39  TE_008EA -468      -99616 si_mode                                          1        
