datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:134:11:12:14.975 2010:134:12:10:38.404 56263 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      155.40 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:134:12:10:38.404 2010:134:12:13:38.404 56263 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.40 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 clocking,power_cmd                              
2010:134:12:13:38.404 2010:134:12:13:47.404 56263 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.40 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 clocking,power_cmd                              
2010:134:12:13:47.404 2010:134:14:20:24.452 56263 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.40 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 power_cmd,vid_board                             
2010:134:14:20:24.452 2010:134:14:20:34.703 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.40 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 obsid,pcad_mode                                 
2010:134:14:20:34.703 2010:134:14:25:43.695 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      152.89 213.00 -1.70  225.09 -0.26 0.89  -0.36 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:14:25:43.695 2010:134:14:30:52.688 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      142.22 209.04 1.12   225.58 -0.23 0.89  -0.38 0.09 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:14:30:52.688 2010:134:14:36:01.680 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      122.55 195.13 10.39  228.72 0.16  -0.89 0.42  0.03 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:14:36:01.680 2010:134:14:41:10.672 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      102.89 174.03 21.29  236.99 0.04  -0.87 0.46  0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:14:41:10.672 2010:134:14:46:19.665 56262 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      92.25  156.82 26.86  245.81 -0.04 -0.83 0.48  0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:14:46:19.665 2010:134:16:29:19.876 56262 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      89.84  151.50 28.00  248.77 -0.06 -0.81 0.48  0.33 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:134:16:29:19.876 2010:134:16:29:30.127 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      89.84  151.50 28.00  248.77 -0.06 -0.81 0.48  0.33 obsid,pcad_mode                                 
2010:134:16:29:30.127 2010:134:16:34:44.152 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      92.19  151.50 28.00  248.77 -0.06 -0.81 0.48  0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:16:34:44.152 2010:134:16:39:58.176 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      102.90 155.95 24.99  247.62 -0.05 -0.82 0.49  0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:16:39:58.176 2010:134:16:45:12.201 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      122.54 170.10 14.31  245.72 -0.00 -0.84 0.53  0.15 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:16:45:12.201 2010:134:16:50:26.226 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      142.23 188.31 -0.30  247.44 -0.06 0.83  -0.55 0.04 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:16:50:26.226 2010:134:16:55:40.250 56261 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      152.98 202.21 -10.30 251.63 -0.10 0.80  -0.56 0.18 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:16:55:40.250 2010:134:19:08:40.305 56261 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.39 206.50 -13.00 253.34 -0.12 0.79  -0.56 0.22 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:134:19:08:40.305 2010:134:19:08:50.556 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.39 206.50 -13.00 253.34 -0.12 0.79  -0.56 0.22 obsid,pcad_mode                                 
2010:134:19:08:50.556 2010:134:19:13:55.643 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.29 206.50 -13.00 253.34 -0.12 0.79  -0.56 0.22 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:13:55.643 2010:134:19:19:00.731 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.25 205.97 -14.92 257.52 -0.09 0.77  -0.58 0.24 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:19:00.731 2010:134:19:24:05.818 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.18 205.26 -21.70 272.13 -0.02 0.69  -0.66 0.28 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:24:05.818 2010:134:19:29:10.905 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.10 207.56 -31.00 293.93 0.09  0.56  -0.75 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:29:10.905 2010:134:19:34:15.993 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.05 214.34 -38.73 318.61 0.20  0.41  -0.81 0.37 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:34:15.993 2010:134:19:39:21.080 56260 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.04 221.94 -42.35 338.38 0.27  0.29  -0.83 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:19:39:21.080 2010:134:19:43:38.404 56260 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:134:19:43:38.404 2010:134:19:43:42.404 56260 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 clocking,power_cmd                              
2010:134:19:43:42.404 2010:134:19:43:46.404 56260 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 clocking,power_cmd                              
2010:134:19:43:46.404 2010:134:19:44:10.404 56260 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:134:19:44:10.404 2010:134:19:45:13.404 56260 WSPOW3F03F TE_00216 NPNT      1         0        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:134:19:45:13.404 2010:134:19:45:17.404 56260 WSPOW3F03F TE_0021C NPNT      1         0        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 si_mode                                         
2010:134:19:45:17.404 2010:134:22:10:45.904 56260 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 clocking,power_cmd                              
2010:134:22:10:45.904 2010:134:22:10:56.155 56260 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      155.03 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 pcad_mode                                       
2010:134:22:10:56.155 2010:134:22:15:57.942 56260 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      152.88 224.50 -43.00 344.42 0.29  0.25  -0.83 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:22:15:57.942 2010:134:22:20:59.729 56260 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      143.25 224.73 -47.50 345.69 0.33  0.26  -0.82 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:22:20:59.729 2010:134:22:26:01.515 56260 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      125.21 227.42 -62.91 351.75 0.45  0.27  -0.76 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:22:26:01.515 2010:134:22:30:18.404 56260 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -468      107.24 264.46 -82.95 33.21  0.61  0.27  -0.66 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:22:30:18.404 2010:134:22:31:03.302 56260 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      107.24 264.46 -82.95 33.21  0.61  0.27  -0.66 0.34 clocking,power_cmd,simpos                       
2010:134:22:31:03.302 2010:134:22:33:18.404 56260 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:134:22:33:18.404 2010:134:22:33:22.404 12212 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 clocking,obsid,power_cmd                        
2010:134:22:33:22.404 2010:134:22:33:26.404 12212 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 clocking,power_cmd                              
2010:134:22:33:26.404 2010:134:22:33:50.404 12212 WSPOW00000 TE_0021C NMAN      1         0        0         0         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:134:22:33:50.404 2010:134:22:34:53.404 12212 WSPOW0CC1E TE_0021C NMAN      1         0        4         4         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:134:22:34:53.404 2010:134:22:34:57.404 12212 WSPOW0CC1E TE_0055A NMAN      1         0        4         4         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 si_mode                                         
2010:134:22:34:57.404 2010:134:22:36:05.089 12212 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      97.70  6.39   -77.57 138.21 0.71  0.26  -0.57 0.31 clocking,power_cmd                              
2010:134:22:36:05.089 2010:135:04:03:35.404 12212 XTZ0000005 TE_0055A NPNT      1         1        4         4         75624  -468      95.57  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:135:04:03:35.404 2010:135:04:03:45.655 12212 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      95.57  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,pcad_mode,power_cmd                    
2010:135:04:03:45.655 2010:135:04:06:35.404 12212 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:06:35.404 2010:135:04:06:39.404 12084 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,obsid,power_cmd                        
2010:135:04:06:39.404 2010:135:04:06:43.404 12084 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,power_cmd                              
2010:135:04:06:43.404 2010:135:04:07:07.404 12084 WSPOW00000 TE_0055A NMAN      1         0        0         0         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:04:07:07.404 2010:135:04:08:10.404 12084 WSPOW1CC3E TE_0055A NMAN      1         0        5         5         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:04:08:10.404 2010:135:04:08:14.404 12084 WSPOW1CC3E TE_00956 NMAN      1         0        5         5         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 si_mode                                         
2010:135:04:08:14.404 2010:135:04:08:50.421 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      95.53  12.86  -73.36 145.58 0.74  0.26  -0.54 0.30 clocking,power_cmd                              
2010:135:04:08:50.421 2010:135:04:13:55.187 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      94.73  28.72  -75.46 161.06 0.73  0.29  -0.55 0.28 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:13:55.187 2010:135:04:18:59.953 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      92.72  88.14  -71.98 219.18 0.68  0.39  -0.59 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:18:59.953 2010:135:04:24:04.719 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      89.74  117.59 -53.06 246.74 0.60  0.51  -0.61 0.06 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:24:04.719 2010:135:04:29:09.484 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      86.42  127.47 -31.37 254.46 -0.49 -0.62 0.62  0.06 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:29:09.484 2010:135:04:34:14.250 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      83.29  133.09 -9.14  257.40 -0.36 -0.69 0.60  0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:34:14.250 2010:135:04:39:19.016 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      80.83  137.65 13.25  258.19 -0.21 -0.75 0.55  0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:39:19.016 2010:135:04:44:23.782 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      79.48  142.73 35.58  257.01 -0.06 -0.77 0.49  0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:44:23.782 2010:135:04:49:28.548 12084 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      79.10  148.10 51.37  253.95 0.05  -0.76 0.43  0.48 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:04:49:28.548 2010:135:05:43:48.300 12084 XTZ0000005 TE_00956 NPNT      1         1        5         5         75624  -468      79.06  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:135:05:43:48.300 2010:135:05:43:58.551 12084 AA00000000 TE_00956 NMAN      1         0        5         5         75624  -468      79.06  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 clocking,pcad_mode,power_cmd                    
2010:135:05:43:58.551 2010:135:05:46:48.300 12084 AA00000000 TE_00956 NMAN      1         0        5         5         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:05:46:48.300 2010:135:05:46:52.300 11482 AA00000000 TE_00956 NMAN      1         0        5         5         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 clocking,obsid,power_cmd                        
2010:135:05:46:52.300 2010:135:05:46:56.300 11482 AA00000000 TE_00956 NMAN      1         0        5         5         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 clocking,power_cmd                              
2010:135:05:46:56.300 2010:135:05:47:20.300 11482 WSPOW00000 TE_00956 NMAN      1         0        0         0         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:05:47:20.300 2010:135:05:48:23.300 11482 WSPOW08002 TE_00956 NMAN      1         0        1         1         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:05:48:23.300 2010:135:05:48:27.300 11482 WSPOW08002 TE_008FC NMAN      1         0        1         1         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 si_mode                                         
2010:135:05:48:27.300 2010:135:05:49:05.891 11482 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      80.61  150.33 55.92  252.35 0.08  -0.76 0.41  0.50 clocking,power_cmd                              
2010:135:05:49:05.891 2010:135:05:54:13.231 11482 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      87.85  158.06 58.17  245.11 0.12  -0.77 0.38  0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:05:54:13.231 2010:135:05:59:20.571 11482 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      101.63 190.21 60.90  214.61 0.22  -0.81 0.30  0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:05:59:20.571 2010:135:06:04:27.912 11482 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      115.45 227.92 51.31  179.24 0.36  -0.82 0.17  0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:06:04:27.912 2010:135:06:09:35.252 11482 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      122.73 243.37 39.02  165.59 0.46  -0.82 0.07  0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:06:09:35.252 2010:135:06:47:15.001 11482 XTZ0000005 TE_008FC NPNT      1         1        1         1         75624  -468      124.31 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:135:06:47:15.001 2010:135:06:47:25.252 11482 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      124.31 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 clocking,pcad_mode,power_cmd,simpos             
2010:135:06:47:25.252 2010:135:06:49:14.177 11482 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:06:49:14.177 2010:135:06:50:15.001 11482 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 simfa_pos                                       
2010:135:06:50:15.001 2010:135:06:50:19.001 11307 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 clocking,obsid,power_cmd                        
2010:135:06:50:19.001 2010:135:06:50:23.001 11307 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 clocking,power_cmd                              
2010:135:06:50:23.001 2010:135:06:50:47.001 11307 WSPOW00000 TE_008FC NMAN      1         0        0         0         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:06:50:47.001 2010:135:06:51:50.001 11307 WSPOW00F1E TE_008FC NMAN      1         0        4         4         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:06:51:50.001 2010:135:06:51:54.001 11307 WSPOW00F1E TE_006E6 NMAN      1         0        4         4         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 si_mode                                         
2010:135:06:51:54.001 2010:135:06:52:11.303 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      124.63 246.68 35.05  162.85 0.48  -0.81 0.04  0.33 clocking,power_cmd                              
2010:135:06:52:11.303 2010:135:06:56:57.354 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      126.18 249.77 33.52  158.26 0.49  -0.80 0.01  0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:06:56:57.354 2010:135:07:01:43.406 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      129.58 258.86 26.82  143.81 0.53  -0.76 -0.09 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:07:01:43.406 2010:135:07:06:29.457 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      134.15 267.86 14.00  125.93 0.57  -0.68 -0.25 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:07:06:29.457 2010:135:07:11:15.508 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      138.80 272.35 -0.85  110.52 0.60  -0.57 -0.40 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:07:11:15.508 2010:135:07:16:01.559 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      142.33 272.82 -16.17 95.87  0.60  -0.44 -0.53 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:07:16:01.559 2010:135:07:20:47.611 11307 XTZ0000005 TE_006E6 NMAN      1         1        4         4         92904  -536      143.92 270.74 -26.30 85.24  0.59  -0.34 -0.61 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:07:20:47.611 2010:135:12:58:27.361 11307 XTZ0000005 TE_006E6 NPNT      1         1        4         4         92904  -536      144.23 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:135:12:58:27.361 2010:135:12:58:37.612 11307 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -536      144.23 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 clocking,pcad_mode,power_cmd,simpos             
2010:135:12:58:37.612 2010:135:13:00:26.537 11307 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -536      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:00:26.537 2010:135:13:01:27.361 11307 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 simfa_pos                                       
2010:135:13:01:27.361 2010:135:13:01:31.361 11033 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 clocking,obsid,power_cmd                        
2010:135:13:01:31.361 2010:135:13:01:35.361 11033 AA00000000 TE_006E6 NMAN      1         0        4         4         75624  -418      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 clocking,power_cmd                              
2010:135:13:01:35.361 2010:135:13:01:45.297 11033 WSPOW00000 TE_006E6 NMAN      1         0        0         0         75624  -418      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:13:01:45.297 2010:135:13:01:59.361 11033 WSPOW00000 TE_006E6 NMAN      1         0        0         0         75624  -468      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 simfa_pos                                       
2010:135:13:01:59.361 2010:135:13:03:02.361 11033 WSPOW08002 TE_006E6 NMAN      1         0        1         1         75624  -468      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:13:03:02.361 2010:135:13:03:06.361 11033 WSPOW08002 TE_008FC NMAN      1         0        1         1         75624  -468      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 si_mode                                         
2010:135:13:03:06.361 2010:135:13:03:23.293 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      144.56 269.70 -29.14 81.92  0.58  -0.32 -0.63 0.40 clocking,power_cmd                              
2010:135:13:03:23.293 2010:135:13:08:08.973 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      145.08 269.03 -31.26 78.12  0.57  -0.29 -0.65 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:08:08.973 2010:135:13:12:54.654 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      146.23 265.22 -38.20 63.91  0.54  -0.18 -0.71 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:12:54.654 2010:135:13:17:40.335 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      147.76 254.60 -46.37 38.78  0.48  -0.02 -0.77 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:17:40.335 2010:135:13:22:26.015 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      149.30 238.28 -49.99 8.43   0.40  0.15  -0.80 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:22:26.015 2010:135:13:27:11.696 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      150.44 221.47 -47.57 337.80 0.31  0.30  -0.81 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:27:11.696 2010:135:13:31:57.377 11033 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      150.95 212.78 -43.02 319.58 0.24  0.41  -0.80 0.37 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:13:31:57.377 2010:135:16:56:17.127 11033 XTZ0000005 TE_008FC NPNT      1         1        1         1         75624  -468      151.04 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:135:16:56:17.127 2010:135:16:56:27.378 11033 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      151.04 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 clocking,pcad_mode,power_cmd,simpos             
2010:135:16:56:27.378 2010:135:16:58:16.303 11033 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:135:16:58:16.303 2010:135:16:59:17.127 11033 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 simfa_pos                                       
2010:135:16:59:17.127 2010:135:16:59:21.127 12055 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 clocking,obsid,power_cmd                        
2010:135:16:59:21.127 2010:135:16:59:25.127 12055 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 clocking,power_cmd                              
2010:135:16:59:25.127 2010:135:16:59:49.127 12055 WSPOW00000 TE_008FC NMAN      1         0        0         0         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:16:59:49.127 2010:135:17:00:52.127 12055 WSPOW04F3E TE_008FC NMAN      1         0        5         5         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:135:17:00:52.127 2010:135:17:00:56.127 12055 WSPOW04F3E TE_00458 NMAN      1         0        5         5         92904  -536      148.85 210.80 -41.38 314.78 0.22  0.43  -0.80 0.36 si_mode                                         
