ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
6         0        2003:102:15:35:02.985 2003:102:18:43:43.341 10.00  6         RETR RETR 60780 NPNT      144.32 WSVIDALLDN -0.03 -0.87 0.49  0.12 170.00 239.51 TE_00216 -468      -99616 power_cmd,vid_board                              0        
6         0        2003:102:18:43:43.341 2003:102:18:43:53.592 10.00  6         RETR RETR 60780 NMAN      144.32 WSVIDALLDN -0.03 -0.87 0.49  0.12 170.00 239.51 TE_00216 -468      -99616 pcad_mode                                        0        
6         0        2003:102:18:43:53.592 2003:102:18:46:43.341 10.00  6         RETR RETR 60780 NMAN      141.38 WSVIDALLDN -0.03 -0.87 0.49  0.12 170.00 239.51 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2003:102:18:46:43.341 2003:102:18:49:19.145 10.00  6         RETR RETR 60779 NMAN      141.38 WSVIDALLDN -0.03 -0.87 0.49  0.12 170.00 239.51 TE_00216 -468      -99616 obsid                                            0        
6         0        2003:102:18:49:19.145 2003:102:18:54:44.698 12.37  6         RETR RETR 60779 NMAN      131.09 WSVIDALLDN -0.06 -0.86 0.49  0.16 164.98 240.84 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2003:102:18:54:44.698 2003:102:19:00:10.252 18.21  6         RETR RETR 60779 NMAN      120.80 WSVIDALLDN -0.13 -0.82 0.48  0.27 150.47 245.68 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2003:102:19:00:10.252 2003:102:23:04:23.985 20.00  6         RETR RETR 60779 NPNT      118.07 WSVIDALLDN -0.15 -0.81 0.48  0.30 145.00 247.82 TE_00216 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2003:102:23:04:23.985 2003:102:23:04:34.236 20.00  6         RETR RETR 60779 NMAN      118.07 WSVIDALLDN -0.15 -0.81 0.48  0.30 145.00 247.82 TE_00216 -468      -99616 pcad_mode                                        0        
6         0        2003:102:23:04:34.236 2003:102:23:07:23.985 20.00  6         RETR RETR 60779 NMAN      117.90 WSVIDALLDN -0.15 -0.81 0.48  0.30 145.00 247.82 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2003:102:23:07:23.985 2003:102:23:08:34.236 20.00  6         RETR RETR 60778 NMAN      117.90 WSVIDALLDN -0.15 -0.81 0.48  0.30 145.00 247.82 TE_00216 -468      -99616 obsid                                            0        
6         0        2003:102:23:08:34.236 2003:103:02:12:53.985 20.00  6         RETR RETR 60778 NPNT      117.90 WSVIDALLDN -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00216 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2003:103:02:12:53.985 2003:103:02:12:57.985 20.00  6         RETR RETR 60778 NPNT      117.90 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00216 -468      -99616 clocking,power_cmd                               0        
6         0        2003:103:02:12:57.985 2003:103:02:13:01.985 20.00  6         RETR RETR 60778 NPNT      117.90 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00216 -468      -99616 clocking,power_cmd                               0        
0         0        2003:103:02:13:01.985 2003:103:02:13:25.985 20.00  0         RETR RETR 60778 NPNT      117.90 WSPOW00000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00216 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2003:103:02:13:25.985 2003:103:02:14:28.985 20.00  6         RETR RETR 60778 NPNT      117.90 WSPOW3F03F -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00216 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2003:103:02:14:28.985 2003:103:02:14:32.985 20.00  6         RETR RETR 60778 NPNT      117.90 WSPOW3F03F -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      -99616 si_mode                                          1        
6         1        2003:103:02:14:32.985 2003:103:04:59:33.985 20.00  6         RETR RETR 60778 NPNT      117.90 XTZ0000005 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      -99616 clocking,power_cmd                               1        
6         0        2003:103:04:59:33.985 2003:103:04:59:44.236 20.00  6         RETR RETR 60778 NMAN      117.90 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      -99616 clocking,pcad_mode,power_cmd                     1        
6         0        2003:103:04:59:44.236 2003:103:04:59:58.985 20.00  6         RETR RETR 60778 NMAN      119.95 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2003:103:04:59:58.985 2003:103:05:02:33.985 20.00  6         RETR RETR 60778 NMAN      119.95 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      75624  simpos                                           1        
6         0        2003:103:05:02:33.985 2003:103:05:02:37.985 20.00  6         RETR RETR 4108  NMAN      119.95 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      75624  clocking,obsid,power_cmd                         1        
6         0        2003:103:05:02:37.985 2003:103:05:02:41.985 20.00  6         RETR RETR 4108  NMAN      119.95 AA00000000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      75624  clocking,power_cmd                               1        
0         0        2003:103:05:02:41.985 2003:103:05:03:05.985 20.00  0         RETR RETR 4108  NMAN      119.95 WSPOW00000 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2003:103:05:03:05.985 2003:103:05:04:08.985 20.00  6         RETR RETR 4108  NMAN      119.95 WSPOW0803F -0.15 -0.81 0.48  0.30 145.00 247.84 TE_0021C -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2003:103:05:04:08.985 2003:103:05:04:12.985 20.00  6         RETR RETR 4108  NMAN      119.95 WSPOW0803F -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00278 -468      75624  si_mode                                          1        
1         1        2003:103:05:04:12.985 2003:103:05:04:48.193 20.00  6         RETR RETR 4108  NMAN      119.95 XTZ0000005 -0.15 -0.81 0.48  0.30 145.00 247.84 TE_00278 -468      75624  clocking,power_cmd                               1        
1         1        2003:103:05:04:48.193 2003:103:05:09:52.151 17.58  6         RETR RETR 4108  NMAN      130.09 XTZ0000005 -0.14 -0.82 0.49  0.27 149.18 247.31 TE_00278 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2003:103:05:09:52.151 2003:103:05:14:56.108 9.14   6         RETR RETR 4108  NMAN      145.79 XTZ0000005 -0.08 -0.83 0.53  0.15 163.00 246.91 TE_00278 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2003:103:05:14:56.108 2003:103:05:20:00.066 0.86   6         RETR RETR 4108  NMAN      155.94 XTZ0000005 -0.02 -0.83 0.56  0.02 176.59 248.54 TE_00278 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2003:103:05:20:00.066 2003:103:08:14:13.985 -1.47  6         RETR RETR 4108  NPNT      158.23 XTZ0000005 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         0        2003:103:08:14:13.985 2003:103:08:14:24.236 -1.47  6         RETR RETR 4108  NMAN      158.23 AA00000000 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  clocking,pcad_mode,power_cmd                     1        
1         0        2003:103:08:14:24.236 2003:103:08:17:13.985 -1.47  6         RETR RETR 4108  NMAN      156.88 AA00000000 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2003:103:08:17:13.985 2003:103:08:17:17.985 -1.47  6         RETR RETR 4039  NMAN      156.88 AA00000000 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  clocking,obsid,power_cmd                         1        
1         0        2003:103:08:17:17.985 2003:103:08:17:21.985 -1.47  6         RETR RETR 4039  NMAN      156.88 AA00000000 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  clocking,power_cmd                               1        
0         0        2003:103:08:17:21.985 2003:103:08:17:45.985 -1.47  0         RETR RETR 4039  NMAN      156.88 WSPOW00000 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2003:103:08:17:45.985 2003:103:08:18:48.985 -1.47  6         RETR RETR 4039  NMAN      156.88 WSPOW1EC3F 0.00  0.82  -0.57 0.01 180.60 249.38 TE_00278 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2003:103:08:18:48.985 2003:103:08:18:52.985 -1.47  6         RETR RETR 4039  NMAN      156.88 WSPOW1EC3F 0.00  0.82  -0.57 0.01 180.60 249.38 TE_002A2 -468      75624  si_mode                                          1        
6         1        2003:103:08:18:52.985 2003:103:08:19:16.397 -1.47  6         RETR RETR 4039  NMAN      156.88 XTZ0000005 0.00  0.82  -0.57 0.01 180.60 249.38 TE_002A2 -468      75624  clocking,power_cmd                               1        
6         1        2003:103:08:19:16.397 2003:103:08:24:08.557 1.24   6         RETR RETR 4039  NMAN      151.32 XTZ0000005 -0.00 -0.84 0.55  0.01 179.08 246.39 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2003:103:08:24:08.557 2003:103:08:29:00.718 11.08  6         RETR RETR 4039  NMAN      142.70 XTZ0000005 0.01  -0.88 0.47  0.11 174.90 236.52 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2003:103:08:29:00.718 2003:103:08:33:52.878 21.47  6         RETR RETR 4039  NMAN      137.17 XTZ0000005 0.01  -0.90 0.38  0.20 172.37 226.92 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2003:103:08:33:52.878 2003:103:09:53:53.985 24.56  6         RETR RETR 4039  NPNT      135.95 XTZ0000005 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2003:103:09:53:53.985 2003:103:09:54:04.236 24.56  6         RETR RETR 4039  NMAN      135.95 AA00000000 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  clocking,pcad_mode,power_cmd                     1        
6         0        2003:103:09:54:04.236 2003:103:09:56:53.985 24.56  6         RETR RETR 4039  NMAN      134.11 AA00000000 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2003:103:09:56:53.985 2003:103:09:56:57.985 24.56  6         RETR RETR 3835  NMAN      134.11 AA00000000 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  clocking,obsid,power_cmd                         1        
6         0        2003:103:09:56:57.985 2003:103:09:57:01.985 24.56  6         RETR RETR 3835  NMAN      134.11 AA00000000 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  clocking,power_cmd                               1        
0         0        2003:103:09:57:01.985 2003:103:09:57:25.985 24.56  0         RETR RETR 3835  NMAN      134.11 WSPOW00000 0.02  -0.91 0.35  0.22 171.96 224.09 TE_002A2 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
