ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
5         1        2009:191:07:00:53.662 2009:191:07:01:03.913 62.74  5         RETR RETR 10568 NMAN      71.89  XTZ0000005 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -468      92904  pcad_mode,simpos                                 1        
5         1        2009:191:07:01:03.913 2009:191:07:02:52.838 62.74  5         RETR RETR 10568 NMAN      72.60  XTZ0000005 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:191:07:02:52.838 2009:191:07:03:53.662 62.74  5         RETR RETR 10568 NMAN      72.60  XTZ0000005 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -536      92904  simfa_pos                                        1        
5         0        2009:191:07:03:53.662 2009:191:07:03:57.662 62.74  5         RETR RETR 10929 NMAN      72.60  AA00000000 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -536      92904  clocking,obsid,power_cmd                         1        
5         0        2009:191:07:03:57.662 2009:191:07:04:01.662 62.74  5         RETR RETR 10929 NMAN      72.60  AA00000000 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -536      92904  clocking,power_cmd                               1        
0         0        2009:191:07:04:01.662 2009:191:07:04:25.662 62.74  0         RETR RETR 10929 NMAN      72.60  WSPOW00000 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:191:07:04:25.662 2009:191:07:05:28.662 62.74  6         RETR RETR 10929 NMAN      72.60  WSPOW0CF3F 0.45  -0.59 0.60  0.30 203.01 256.36 TE_003AC -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:191:07:05:28.662 2009:191:07:05:32.662 62.74  6         RETR RETR 10929 NMAN      72.60  WSPOW0CF3F 0.45  -0.59 0.60  0.30 203.01 256.36 TE_002A4 -536      92904  si_mode                                          1        
6         1        2009:191:07:05:32.662 2009:191:07:05:51.068 62.74  6         RETR RETR 10929 NMAN      72.60  XTZ0000005 0.45  -0.59 0.60  0.30 203.01 256.36 TE_002A4 -536      92904  clocking,power_cmd                               1        
6         1        2009:191:07:05:51.068 2009:191:07:10:38.223 58.73  6         RETR RETR 10929 NMAN      76.38  XTZ0000005 0.44  -0.61 0.61  0.26 204.01 256.43 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:10:38.223 2009:191:07:15:25.377 44.84  6         RETR RETR 10929 NMAN      84.98  XTZ0000005 0.40  -0.65 0.63  0.15 206.95 257.39 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:15:25.377 2009:191:07:20:12.532 24.34  6         RETR RETR 10929 NMAN      96.85  XTZ0000005 -0.33 0.69  -0.65 0.01 210.97 259.97 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:20:12.532 2009:191:07:24:59.687 3.85   6         RETR RETR 10929 NMAN      109.63 XTZ0000005 -0.25 0.70  -0.64 0.18 215.60 263.78 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:24:59.687 2009:191:07:29:46.842 -16.20 6         RETR RETR 10929 NMAN      121.99 XTZ0000005 -0.16 0.69  -0.61 0.34 221.79 269.41 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:29:46.842 2009:191:07:34:33.997 -35.14 6         RETR RETR 10929 NMAN      131.14 XTZ0000005 -0.06 0.66  -0.57 0.49 231.30 278.50 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:34:33.997 2009:191:07:39:21.152 -46.77 6         RETR RETR 10929 NMAN      135.15 XTZ0000005 0.00  0.62  -0.52 0.58 241.69 288.65 TE_002A4 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:191:07:39:21.152 2009:191:13:17:00.903 -49.82 6         RETR RETR 10929 NPNT      135.92 XTZ0000005 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:191:13:17:00.903 2009:191:13:17:11.154 -49.82 6         RETR RETR 10929 NMAN      135.92 AA00000000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
6         0        2009:191:13:17:11.154 2009:191:13:19:00.079 -49.82 6         RETR RETR 10929 NMAN      136.29 AA00000000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:191:13:19:00.079 2009:191:13:20:00.903 -49.82 6         RETR RETR 10929 NMAN      136.29 AA00000000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -418      75624  simfa_pos                                        1        
6         0        2009:191:13:20:00.903 2009:191:13:20:04.903 -49.82 6         RETR RETR 9957  NMAN      136.29 AA00000000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -418      75624  clocking,obsid,power_cmd                         1        
6         0        2009:191:13:20:04.903 2009:191:13:20:08.903 -49.82 6         RETR RETR 9957  NMAN      136.29 AA00000000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -418      75624  clocking,power_cmd                               1        
0         0        2009:191:13:20:08.903 2009:191:13:20:18.839 -49.82 0         RETR RETR 9957  NMAN      136.29 WSPOW00000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:191:13:20:18.839 2009:191:13:20:32.903 -49.82 0         RETR RETR 9957  NMAN      136.29 WSPOW00000 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -468      75624  simfa_pos                                        1        
5         0        2009:191:13:20:32.903 2009:191:13:21:35.903 -49.82 5         RETR RETR 9957  NMAN      136.29 WSPOW1E43E 0.02  0.61  -0.51 0.61 245.69 292.58 TE_002A4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:191:13:21:35.903 2009:191:13:21:39.903 -49.82 5         RETR RETR 9957  NMAN      136.29 WSPOW1E43E 0.02  0.61  -0.51 0.61 245.69 292.58 TE_008A8 -468      75624  si_mode                                          1        
5         1        2009:191:13:21:39.903 2009:191:13:21:43.010 -49.82 5         RETR RETR 9957  NMAN      136.29 XTZ0000005 0.02  0.61  -0.51 0.61 245.69 292.58 TE_008A8 -468      75624  clocking,power_cmd                               1        
5         1        2009:191:13:21:43.010 2009:191:13:26:14.867 -47.51 5         RETR RETR 9957  NMAN      138.82 XTZ0000005 -0.01 0.62  -0.50 0.60 246.10 290.04 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:191:13:26:14.867 2009:191:13:30:46.723 -39.59 5         RETR RETR 9957  NMAN      143.92 XTZ0000005 -0.12 0.64  -0.48 0.59 248.44 281.68 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:191:13:30:46.723 2009:191:13:35:18.579 -28.26 5         RETR RETR 9957  NMAN      149.07 XTZ0000005 -0.28 0.65  -0.44 0.55 254.02 269.70 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:191:13:35:18.579 2009:191:13:39:50.435 -21.41 5         RETR RETR 9957  NMAN      151.64 XTZ0000005 -0.38 0.65  -0.41 0.52 258.78 261.73 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
