ccd_count clocking datestart             datestop              dec    dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
1         1        2009:153:21:19:35.908 2009:153:22:45:33.816 0.66   None   1         RETR RETR 10128 NPNT      141.13 XCZ0000005 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      71776  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         1        2009:153:22:45:33.816 2009:154:01:32:13.816 0.66   None   1         RETR RETR 10128 NPNT      141.18 XCZ0000005 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      71776  pitch                                            1        
1         1        2009:154:01:32:13.816 2009:154:04:18:53.816 0.66   None   1         RETR RETR 10128 NPNT      141.26 XCZ0000005 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      71776  pitch                                            1        
1         1        2009:154:04:18:53.816 2009:154:06:17:15.657 0.66   None   1         RETR RETR 10128 NPNT      141.35 XCZ0000005 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      71776  pitch                                            1        
1         0        2009:154:06:17:15.657 2009:154:06:17:25.908 0.66   None   1         RETR RETR 10128 NMAN      141.35 AA00000000 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  clocking,pcad_mode,power_cmd,simpos              1        
1         0        2009:154:06:17:25.908 2009:154:06:20:15.657 0.66   None   1         RETR RETR 10128 NMAN      141.39 AA00000000 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2009:154:06:20:15.657 2009:154:06:20:19.657 0.66   None   1         RETR RETR 10289 NMAN      141.39 AA00000000 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  clocking,obsid,power_cmd                         1        
1         0        2009:154:06:20:19.657 2009:154:06:20:23.657 0.66   None   1         RETR RETR 10289 NMAN      141.39 AA00000000 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  clocking,power_cmd                               1        
0         0        2009:154:06:20:23.657 2009:154:06:20:47.657 0.66   None   0         RETR RETR 10289 NMAN      141.39 WSPOW00000 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2009:154:06:20:47.657 2009:154:06:21:50.657 0.66   None   4         RETR RETR 10289 NMAN      141.39 WSPOW1E01E 0.70  -0.56 -0.27 0.35 283.18 128.04 CC_00062 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2009:154:06:21:50.657 2009:154:06:21:54.657 0.66   None   4         RETR RETR 10289 NMAN      141.39 WSPOW1E01E 0.70  -0.56 -0.27 0.35 283.18 128.04 TE_00854 -468      75624  si_mode                                          1        
4         1        2009:154:06:21:54.657 2009:154:06:22:41.704 0.66   None   4         RETR RETR 10289 NMAN      141.39 XTZ0000005 0.70  -0.56 -0.27 0.35 283.18 128.04 TE_00854 -468      75624  clocking,power_cmd                               1        
4         1        2009:154:06:22:41.704 2009:154:06:27:57.500 -1.95  None   4         RETR RETR 10289 NMAN      141.25 XTZ0000005 0.71  -0.53 -0.30 0.36 285.17 124.13 TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:27:57.500 2009:154:06:33:13.296 -11.75 None   4         RETR RETR 10289 NMAN      140.92 XTZ0000005 0.71  -0.42 -0.39 0.41 290.63 111.30 TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:33:13.296 2009:154:06:38:29.091 -26.42 None   4         RETR RETR 10289 NMAN      140.42 XTZ0000005 0.68  -0.26 -0.50 0.47 294.50 94.31  TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:38:29.091 2009:154:06:43:44.887 -41.51 None   4         RETR RETR 10289 NMAN      139.87 XTZ0000005 0.63  -0.08 -0.59 0.50 293.26 75.32  TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:43:44.887 2009:154:06:49:00.683 -55.10 None   4         RETR RETR 10289 NMAN      139.42 XTZ0000005 0.55  0.10  -0.65 0.51 283.19 49.46  TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:49:00.683 2009:154:06:54:16.479 -61.84 None   4         RETR RETR 10289 NMAN      139.20 XTZ0000005 0.48  0.23  -0.68 0.51 265.96 21.25  TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:154:06:54:16.479 2009:154:07:05:33.816 -62.84 None   4         RETR RETR 10289 NPNT      139.16 XTZ0000005 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         1        2009:154:07:05:33.816 2009:154:09:45:16.229 -62.84 None   4         RETR RETR 10289 NPNT      139.16 XTZ0000005 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -468      75624  pitch                                            1        
4         0        2009:154:09:45:16.229 2009:154:09:45:26.480 -62.84 None   4         RETR RETR 10289 NMAN      139.16 AA00000000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -468      89824  clocking,pcad_mode,power_cmd,simpos              1        
4         0        2009:154:09:45:26.480 2009:154:09:47:11.164 -62.84 None   4         RETR RETR 10289 NMAN      136.90 AA00000000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -468      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2009:154:09:47:11.164 2009:154:09:48:16.229 -62.84 None   4         RETR RETR 10289 NMAN      136.90 AA00000000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -536      89824  simfa_pos                                        1        
4         0        2009:154:09:48:16.229 2009:154:09:48:20.229 -62.84 None   4         RETR RETR 9432  NMAN      136.90 AA00000000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -536      89824  clocking,obsid,power_cmd                         1        
4         0        2009:154:09:48:20.229 2009:154:09:48:24.229 -62.84 None   4         RETR RETR 9432  NMAN      136.90 AA00000000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -536      89824  clocking,power_cmd                               1        
0         0        2009:154:09:48:24.229 2009:154:09:48:48.229 -62.84 None   0         RETR RETR 9432  NMAN      136.90 WSPOW00000 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -536      89824  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:154:09:48:48.229 2009:154:09:49:51.229 -62.84 None   5         RETR RETR 9432  NMAN      136.90 WSPOW04F3E 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00854 -536      89824  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:154:09:49:51.229 2009:154:09:49:55.229 -62.84 None   5         RETR RETR 9432  NMAN      136.90 WSPOW04F3E 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00458 -536      89824  si_mode                                          1        
5         1        2009:154:09:49:55.229 2009:154:09:50:27.942 -62.84 None   5         RETR RETR 9432  NMAN      136.90 XTZ0000005 0.45  0.27  -0.69 0.50 259.21 11.34  TE_00458 -536      89824  clocking,power_cmd                               1        
5         1        2009:154:09:50:27.942 2009:154:09:55:29.403 -67.45 None   5         RETR RETR 9432  NMAN      126.72 XTZ0000005 0.48  0.29  -0.67 0.49 259.82 11.66  TE_00458 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:09:55:29.403 2009:154:10:00:30.865 -83.27 None   5         RETR RETR 9432  NMAN      107.69 XTZ0000005 0.56  0.37  -0.61 0.43 266.68 17.60  TE_00458 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:10:00:30.865 2009:154:10:05:32.327 -74.17 None   5         RETR RETR 9432  NMAN      88.66  XTZ0000005 0.65  0.47  -0.50 0.34 74.45  184.06 TE_00458 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:10:05:32.327 2009:154:10:10:33.789 -58.30 None   5         RETR RETR 9432  NMAN      78.49  XTZ0000005 0.70  0.52  -0.41 0.27 76.88  185.53 TE_00458 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:10:10:33.789 2009:154:12:38:53.816 -53.69 None   5         RETR RETR 9432  NPNT      76.21  XTZ0000005 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      89824  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         1        2009:154:12:38:53.816 2009:154:15:25:33.816 -53.69 None   5         RETR RETR 9432  NPNT      76.21  XTZ0000005 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      89824  pitch                                            1        
5         1        2009:154:15:25:33.816 2009:154:18:12:13.816 -53.69 None   5         RETR RETR 9432  NPNT      76.22  XTZ0000005 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      89824  pitch                                            1        
5         1        2009:154:18:12:13.816 2009:154:18:18:13.538 -53.69 None   5         RETR RETR 9432  NPNT      76.23  XTZ0000005 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      89824  pitch                                            1        
5         0        2009:154:18:18:13.538 2009:154:18:18:23.789 -53.69 None   5         RETR RETR 9432  NMAN      76.23  AA00000000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
5         0        2009:154:18:18:23.789 2009:154:18:20:08.473 -53.69 None   5         RETR RETR 9432  NMAN      78.91  AA00000000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:154:18:20:08.473 2009:154:18:21:13.538 -53.69 None   5         RETR RETR 9432  NMAN      78.91  AA00000000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -418      75624  simfa_pos                                        1        
5         0        2009:154:18:21:13.538 2009:154:18:21:17.538 -53.69 None   5         RETR RETR 10152 NMAN      78.91  AA00000000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -418      75624  clocking,obsid,power_cmd                         1        
5         0        2009:154:18:21:17.538 2009:154:18:21:21.538 -53.69 None   5         RETR RETR 10152 NMAN      78.91  AA00000000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -418      75624  clocking,power_cmd                               1        
0         0        2009:154:18:21:21.538 2009:154:18:21:27.233 -53.69 None   0         RETR RETR 10152 NMAN      78.91  WSPOW00000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:154:18:21:27.233 2009:154:18:21:45.538 -53.69 None   0         RETR RETR 10152 NMAN      78.91  WSPOW00000 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -468      75624  simfa_pos                                        1        
5         0        2009:154:18:21:45.538 2009:154:18:22:48.538 -53.69 None   5         RETR RETR 10152 NMAN      78.91  WSPOW1E83E 0.71  0.54  -0.38 0.25 77.28  185.64 TE_00458 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:154:18:22:48.538 2009:154:18:22:52.538 -53.69 None   5         RETR RETR 10152 NMAN      78.91  WSPOW1E83E 0.71  0.54  -0.38 0.25 77.28  185.64 TE_004DA -468      75624  si_mode                                          1        
5         1        2009:154:18:22:52.538 2009:154:18:24:08.031 -53.69 None   5         RETR RETR 10152 NMAN      78.91  XTZ0000005 0.71  0.54  -0.38 0.25 77.28  185.64 TE_004DA -468      75624  clocking,power_cmd                               1        
5         1        2009:154:18:24:08.031 2009:154:18:29:52.273 -58.60 None   5         RETR RETR 10152 NMAN      88.91  XTZ0000005 0.68  0.54  -0.42 0.26 83.82  192.07 TE_004DA -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:18:29:52.273 2009:154:18:35:36.515 -68.52 None   5         RETR RETR 10152 NMAN      98.81  XTZ0000005 0.59  0.54  -0.54 0.28 115.25 223.22 TE_004DA -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:18:35:36.515 2009:154:19:18:29.538 -69.66 None   5         RETR RETR 10152 NPNT      101.40 XTZ0000005 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2009:154:19:18:29.538 2009:154:19:18:39.789 -69.66 None   5         RETR RETR 10152 NMAN      101.40 AA00000000 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  clocking,pcad_mode,power_cmd                     1        
5         0        2009:154:19:18:39.789 2009:154:19:21:29.538 -69.66 None   5         RETR RETR 10152 NMAN      101.83 AA00000000 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:154:19:21:29.538 2009:154:19:21:33.538 -69.66 None   5         RETR RETR 10915 NMAN      101.83 AA00000000 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  clocking,obsid,power_cmd                         1        
5         0        2009:154:19:21:33.538 2009:154:19:21:37.538 -69.66 None   5         RETR RETR 10915 NMAN      101.83 AA00000000 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  clocking,power_cmd                               1        
0         0        2009:154:19:21:37.538 2009:154:19:22:01.538 -69.66 None   0         RETR RETR 10915 NMAN      101.83 WSPOW00000 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:154:19:22:01.538 2009:154:19:23:04.538 -69.66 None   5         RETR RETR 10915 NMAN      101.83 WSPOW1E83E 0.55  0.53  -0.58 0.29 132.13 240.00 TE_004DA -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:154:19:23:04.538 2009:154:19:23:08.538 -69.66 None   5         RETR RETR 10915 NMAN      101.83 WSPOW1E83E 0.55  0.53  -0.58 0.29 132.13 240.00 TE_0045A -468      75624  si_mode                                          1        
5         1        2009:154:19:23:08.538 2009:154:19:23:33.564 -69.66 None   5         RETR RETR 10915 NMAN      101.83 XTZ0000005 0.55  0.53  -0.58 0.29 132.13 240.00 TE_0045A -468      75624  clocking,power_cmd                               1        
5         1        2009:154:19:23:33.564 2009:154:19:28:27.339 -67.06 None   5         RETR RETR 10915 NMAN      104.11 XTZ0000005 0.52  0.56  -0.58 0.28 139.33 244.40 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:28:27.339 2009:154:19:33:21.113 -57.07 None   5         RETR RETR 10915 NMAN      109.45 XTZ0000005 0.42  0.64  -0.58 0.27 156.81 251.97 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:33:21.113 2009:154:19:38:14.888 -41.75 None   5         RETR RETR 10915 NMAN      117.09 XTZ0000005 0.26  0.74  -0.57 0.25 173.32 253.04 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:38:14.888 2009:154:19:43:08.663 -26.68 None   5         RETR RETR 10915 NMAN      125.60 XTZ0000005 0.08  0.81  -0.54 0.22 186.83 249.05 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:43:08.663 2009:154:19:48:02.438 -12.77 None   5         RETR RETR 10915 NMAN      133.93 XTZ0000005 -0.09 0.85  -0.49 0.18 200.18 241.93 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:48:02.438 2009:154:19:52:56.212 -0.95  None   5         RETR RETR 10915 NMAN      140.01 XTZ0000005 -0.26 0.86  -0.42 0.14 214.68 232.07 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:52:56.212 2009:154:19:57:49.987 5.49   None   5         RETR RETR 10915 NMAN      142.60 XTZ0000005 -0.38 0.85  -0.36 0.10 225.78 223.67 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:154:19:57:49.987 2009:154:20:58:53.816 7.03   None   5         RETR RETR 10915 NPNT      143.06 XTZ0000005 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         1        2009:154:20:58:53.816 2009:154:23:45:33.816 7.03   None   5         RETR RETR 10915 NPNT      143.03 XTZ0000005 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  pitch                                            1        
5         1        2009:154:23:45:33.816 2009:155:00:12:09.738 7.03   None   5         RETR RETR 10915 NPNT      142.95 XTZ0000005 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  pitch                                            1        
5         0        2009:155:00:12:09.738 2009:155:00:12:19.989 7.03   None   5         RETR RETR 10915 NMAN      142.95 AA00000000 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  clocking,pcad_mode,power_cmd                     1        
5         0        2009:155:00:12:19.989 2009:155:00:15:09.738 7.03   None   5         RETR RETR 10915 NMAN      141.17 AA00000000 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:155:00:15:09.738 2009:155:00:15:13.738 7.03   None   5         RETR RETR 10910 NMAN      141.17 AA00000000 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  clocking,obsid,power_cmd                         1        
5         0        2009:155:00:15:13.738 2009:155:00:15:17.738 7.03   None   5         RETR RETR 10910 NMAN      141.17 AA00000000 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  clocking,power_cmd                               1        
0         0        2009:155:00:15:17.738 2009:155:00:15:41.738 7.03   None   0         RETR RETR 10910 NMAN      141.17 WSPOW00000 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:155:00:15:41.738 2009:155:00:16:44.738 7.03   None   6         RETR RETR 10910 NMAN      141.17 WSPOW1EC3F -0.41 0.84  -0.34 0.09 229.18 221.00 TE_0045A -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:155:00:16:44.738 2009:155:00:16:48.738 7.03   None   6         RETR RETR 10910 NMAN      141.17 WSPOW1EC3F -0.41 0.84  -0.34 0.09 229.18 221.00 TE_004F2 -468      75624  si_mode                                          1        
6         1        2009:155:00:16:48.738 2009:155:00:17:05.863 7.03   None   6         RETR RETR 10910 NMAN      141.17 XTZ0000005 -0.41 0.84  -0.34 0.09 229.18 221.00 TE_004F2 -468      75624  clocking,power_cmd                               1        
6         1        2009:155:00:17:05.863 2009:155:00:21:51.736 8.54   None   6         RETR RETR 10910 NMAN      133.05 XTZ0000005 -0.38 0.85  -0.36 0.07 225.34 221.95 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:00:21:51.736 2009:155:00:26:37.610 13.21  None   6         RETR RETR 10910 NMAN      117.01 XTZ0000005 -0.29 0.87  -0.40 0.00 211.71 226.03 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:00:26:37.610 2009:155:00:31:23.484 18.04  None   6         RETR RETR 10910 NMAN      97.58  XTZ0000005 0.15  -0.87 0.46  0.10 190.37 234.08 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:00:31:23.484 2009:155:00:36:09.358 19.64  None   6         RETR RETR 10910 NMAN      81.40  XTZ0000005 0.00  -0.84 0.50  0.20 168.13 243.58 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:00:36:09.358 2009:155:00:40:55.231 18.73  None   6         RETR RETR 10910 NMAN      73.13  XTZ0000005 -0.10 -0.81 0.52  0.26 153.15 250.02 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:00:40:55.231 2009:155:02:32:13.816 18.17  None   6         RETR RETR 10910 NPNT      71.29  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         1        2009:155:02:32:13.816 2009:155:05:18:53.816 18.17  None   6         RETR RETR 10910 NPNT      71.22  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:155:05:18:53.816 2009:155:08:05:33.816 18.17  None   6         RETR RETR 10910 NPNT      71.11  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:155:08:05:33.816 2009:155:10:52:13.816 18.17  None   6         RETR RETR 10910 NPNT      71.00  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:155:10:52:13.816 2009:155:13:38:53.816 18.17  None   6         RETR RETR 10910 NPNT      70.89  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:155:13:38:53.816 2009:155:15:12:57.852 18.17  None   6         RETR RETR 10910 NPNT      70.78  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      75624  pitch                                            1        
6         0        2009:155:15:12:57.852 2009:155:15:14:44.537 18.17  None   6         RETR RETR 10910 NMAN      70.78  AA00000000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 clocking,pcad_mode,power_cmd,simpos              1        
6         0        2009:155:15:14:44.537 2009:155:15:15:57.852 18.17  None   6         RETR RETR 10910 NMAN      70.71  AA00000000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:155:15:15:57.852 2009:155:15:18:34.286 18.17  None   6         RETR RETR 57069 NMAN      70.71  AA00000000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 obsid                                            1        
6         0        2009:155:15:18:34.286 2009:155:15:18:38.286 18.17  None   6         RETR RETR 57069 NMAN      70.71  AA00000000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 clocking,power_cmd                               1        
6         0        2009:155:15:18:38.286 2009:155:15:18:42.286 18.17  None   6         RETR RETR 57069 NMAN      70.71  AA00000000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 clocking,power_cmd                               1        
0         0        2009:155:15:18:42.286 2009:155:15:18:44.537 18.17  None   0         RETR RETR 57069 NMAN      70.71  WSPOW00000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:155:15:18:44.537 2009:155:15:19:06.286 18.17  None   0         RETR RETR 57069 NPNT      70.71  WSPOW00000 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:155:15:19:06.286 2009:155:15:20:09.286 18.17  None   6         RETR RETR 57069 NPNT      70.71  WSPOW0AF3F -0.13 -0.80 0.52  0.28 148.88 251.80 TE_004F2 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:155:15:20:09.286 2009:155:15:20:13.286 18.17  None   6         RETR RETR 57069 NPNT      70.71  WSPOW0AF3F -0.13 -0.80 0.52  0.28 148.88 251.80 TE_008EA -468      -99616 si_mode                                          1        
6         1        2009:155:15:20:13.286 2009:155:15:23:04.286 18.17  None   6         RETR RETR 57069 NPNT      70.71  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_008EA -468      -99616 clocking,power_cmd                               1        
6         1        2009:155:15:23:04.286 2009:155:15:23:14.537 18.17  None   6         RETR RETR 57068 NMAN      70.71  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_008EA -468      -99616 obsid,pcad_mode                                  1        
6         1        2009:155:15:23:14.537 2009:155:15:28:11.274 18.17  None   6         RETR RETR 57068 NMAN      72.94  XTZ0000005 -0.13 -0.80 0.52  0.28 148.88 251.80 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:28:11.274 2009:155:15:33:08.011 17.00  None   6         RETR RETR 57068 NMAN      82.84  XTZ0000005 -0.10 -0.81 0.53  0.25 153.40 250.31 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:33:08.011 2009:155:15:38:04.748 12.21  None   6         RETR RETR 57068 NMAN      101.58 XTZ0000005 -0.03 -0.84 0.53  0.14 168.53 246.06 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:38:04.748 2009:155:15:43:01.485 3.85   None   6         RETR RETR 57068 NMAN      123.70 XTZ0000005 -0.09 0.85  -0.52 0.01 189.25 242.51 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:43:01.485 2009:155:15:47:58.222 -5.22  None   6         RETR RETR 57068 NMAN      142.44 XTZ0000005 -0.20 0.83  -0.49 0.17 209.48 242.15 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:47:58.222 2009:155:15:52:54.959 -11.32 None   6         RETR RETR 57068 NMAN      152.35 XTZ0000005 -0.27 0.80  -0.46 0.27 223.77 243.79 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:155:15:52:54.959 2009:155:16:25:33.816 -13.00 None   6         RETR RETR 57068 NPNT      154.58 XTZ0000005 -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         1        2009:155:16:25:33.816 2009:155:16:38:54.286 -13.00 None   6         RETR RETR 57068 NPNT      154.56 XTZ0000005 -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 pitch                                            1        
6         0        2009:155:16:38:54.286 2009:155:16:41:54.286 -13.00 None   6         RETR RETR 57068 NPNT      154.56 AA00000000 -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 clocking,power_cmd                               1        
6         0        2009:155:16:41:54.286 2009:155:16:42:03.286 -13.00 None   6         RETR RETR 57068 NPNT      154.56 AA00000000 -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 clocking,power_cmd                               1        
6         0        2009:155:16:42:03.286 2009:155:16:57:23.071 -13.00 None   6         RETR RETR 57068 NPNT      154.56 WSVIDALLDN -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 power_cmd,vid_board                              0        
6         0        2009:155:16:57:23.071 2009:155:16:57:33.322 -13.00 None   6         RETR RETR 57067 NMAN      154.56 WSVIDALLDN -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 obsid,pcad_mode                                  0        
6         0        2009:155:16:57:33.322 2009:155:17:02:24.585 -13.00 None   6         RETR RETR 57067 NMAN      154.54 WSVIDALLDN -0.29 0.79  -0.45 0.30 228.00 244.57 TE_008EA -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
