#*****< Run start 1999244.215700000  >*****
2000001.091304079   | 72120
2000001.131339367   | 92904
2000002.144313720   | 75624
2000003.054916230   | -99616
2000004.001726230   | 75624
2000005.214323452   | -99616
2000006.145600000   | 75624
2000007.154551185   | 92904
2000007.170749940   | 75624
2000008.132750275   | -99616
#*****< Run start 2000009.073200000  >*****
2000009.075145193   | -99616
2000009.191348869   | 72440
2000010.065329602   | 74424
2000010.183139456   | 75624
2000011.004940853   | 80272
2000011.041443826   | -99616
2000011.223653733   | 75624
2000012.082226615   | 74424
2000013.174506190   | 75624
2000013.201401105   | -99616
2000014.132818844   | 89824
2000014.182421938   | -99616
2000015.152921652   | 75624
2000016.042402456   | 74424
2000016.102652058   | 75624
2000016.113822268   | -99616
#*****< Run start 2000017.015202268  >*****
2000017.061218148   | -99616
2000017.153420465   | 75624
2000017.184121514   | 92904
2000018.003904138   | 75624
2000019.003804495   | 92904
2000019.023952832   | -99616
2000019.204655109   | -50504
#*****< Run start 2000019.231515348  >*****
2000020.202602364   | 75624
2000020.234923229   | 74424
2000021.163003559   | 75624
2000021.184755437   | -99616
2000022.120405437   | 75624
2000022.142353425   | -50504
2000022.202718621   | -99616
2000023.001326487   | 75624
2000023.075009805   | -50504
#*****< Run start 2000024.015549847  >*****
2000024.021049847   | 92904
2000024.095636361   | -99616
2000025.042846361   | 92904
2000025.172906300   | 75624
2000027.010558167   | -99616
2000027.185208167   | 75624
2000028.092040106   | -99616
2000029.042938617   | 75624
2000029.131325558   | 89800
2000029.141941521   | 92904
2000029.160427014   | 75624
2000029.171653114   | -99616
2000030.103703114   | 75624
#*****< Run start 2000031.005700000  >*****
2000031.012142896   | -98976
2000032.061923869   | -99616
2000033.104408047   | -98976
2000034.005704869   | -99616
2000034.094233497   | -50504
2000034.104512490   | 75624
2000034.181356757   | -50504
2000034.225045485   | -99616
2000035.172424978   | -99616
2000035.193333093   | -50504
2000036.144001710   | 75624
2000037.151657809   | -99616
#*****< Run start 2000037.195102338  >*****
2000038.091840000   | 71248
2000038.112906145   | 75624
2000039.104845257   | 92904
2000039.160438117   | 75624
2000040.062536486   | -99616
2000041.011036486   | 75624
#*****< Run start 2000042.042700000  >*****
2000042.082418296   | -50504
2000042.215454108   | -99616
#*****< Run start 2000043.150000000  >*****
2000043.151700000   | -50504
#*****< Run start 2000044.235700000  >*****
2000045.001259438   | -50504
2000045.031230412   | -45848
2000045.063626779   | -99616
2000045.140852763   | -99616
2000046.075935470   | -50504
2000046.220713364   | 75624
2000046.232054423   | 71248
2000047.014006438   | 92904
2000047.041720844   | -50504
2000047.170832446   | -99616
2000048.023236131   | 75624
2000048.044851241   | -99616
#*****< Safe Mode Entry 2000048.080900 >***
2000050.000000000   | -99616
#*****< Run start 2000052.014200000  >*****
2000052.015841739   | -50504
2000052.155559539   | 75624
2000053.123003532   | -99616
2000054.063300627   | 90568
2000054.235732578   | 75624
2000055.095952473   | 92904
2000056.030924537   | -99616
2000056.214924537   | 92904
2000057.104915647   | 75624
2000057.234352818   | 71248
2000058.020216300   | 75624
2000058.032644262   | 89824
2000058.185206827   | -99616
#*****< Run start 2000059.010655622  >*****
2000059.121356148   | 92904
2000059.180435092   | 75624
2000061.101910000   | -99616
2000062.051826430   | -50504
2000063.163243270   | 75624
2000064.011115000   | -99616
2000064.200346733   | 75624
#*****< Run start 2000065.193000000  >*****
2000066.172100487   | -99616
2000067.103904014   | 75624
2000068.035728833   | 71248
2000068.063114675   | -99616
2000068.163022416   | -50504
2000068.204305900   | 75624
2000068.215938295   | -99616
2000069.042738748   | -50504
2000069.085430487   | -99616
2000070.032539056   | -99616
2000071.000456784   | 75624
2000071.170441453   | -50504
2000071.195633874   | 92904
2000071.235500000   | -99616
2000072.182435650   | -99616
#*****< Run start 2000073.165255650  >*****
2000073.171908264   | 92904
2000074.060712441   | 75624
2000074.151957714   | -99616
2000075.091749905   | 74424
2000076.041505339   | 92904
2000077.063747133   | -99616
2000078.015500000   | 71248
2000078.041927437   | 75624
2000078.070626038   | 74424
2000079.122404034   | 92904
2000079.155219071   | 75624
2000079.214408659   | -99616
#*****< Run start 2000080.122407959  >*****
2000080.161708240   | 75624
2000080.181339296   | 92904
2000081.005026182   | 75624
2000082.091148440   | 89824
2000082.122113538   | 75624
2000082.135700240   | -99616
2000083.073851240   | 75624
2000083.120606784   | 92904
2000083.181647498   | 94072
2000083.212120198   | 75624
2000084.061444287   | 74424
2000085.045220240   | -99616
2000086.001025008   | 75624
#*****< Run start 2000087.042452915  >*****
2000087.044716144   | 74424
2000087.165124733   | 75624
2000087.214036481   | -99616
2000088.132416481   | 74424
2000089.094910059   | 92904
2000090.134739381   | -99616
2000091.051319381   | 92904
2000091.120429973   | 75624
2000092.022320236   | 74424
2000092.174131301   | 92904
2000093.043525524   | -99616
#*****< Run start 2000093.182622126  >*****
2000093.213900204   | 75624
2000094.030316500   | 92904
2000094.091131681   | 75624
2000094.123131232   | 92904
2000095.050924648   | 72440
2000095.060325347   | 92904
2000095.135159671   | 75624
2000095.200110487   | -99616
2000096.115204926   | 74424
2000097.200642917   | 75624
2000098.073650080   | 80304
2000098.120957366   | -99616
2000099.042852398   | 74424
2000099.225105945   | 92904
2000100.061756232   | -99616
2000100.203840206   | 74424
2000101.011738512   | 75624
2000101.025606365   | -99616
#*****< Run start 2000101.101523148  >*****
2000101.195132824   | 92904
2000102.001037425   | 75624
2000103.125113646   | 73232
2000103.182842129   | -99616
2000104.095228698   | 75624
2000104.184731155   | 92904
2000106.031451658   | 75624
2000106.042135818   | 94072
2000106.073505542   | 92904
2000106.103614133   | -99616
2000107.023239722   | 75624
#*****< Run start 2000108.095200000  >*****
2000109.011651830   | -99616
2000109.181837886   | 72440
2000110.022123138   | 75624
2000110.152200228   | 89824
2000110.162619742   | 75624
2000111.165411926   | -99616
2000112.092900554   | 92904
2000112.113039536   | 75624
2000114.033626143   | 92904
2000114.064030630   | 75624
2000114.085259332   | -99616
2000115.014240393   | 73392
#*****< Run start 2000115.100845706  >*****
2000115.103629723   | -48912
2000115.193003409   | 89824
2000116.042009191   | 74424
2000116.213130662   | 92904
2000116.234018191   | -99616
2000117.162608742   | 75624
2000117.195816605   | -99616
2000119.141526910   | 75624
2000119.152148605   | -99616
2000120.063728605   | 75624
2000121.082807751   | 92904
2000121.133020779   | 75624
2000121.163046225   | 74424
2000122.070540145   | -99616
#*****< Run start 2000122.100219029  >*****
2000122.233212953   | 92904
2000123.140326320   | 75624
2000124.024957044   | 92904
#*****< Run start 2000124.201300000  >*****
2000124.211632370   | 79600
2000124.220046749   | -99616
2000125.145659345   | 92904
2000127.024042133   | 75624
2000127.131120365   | 79600
2000127.135054427   | -99616
2000128.054713466   | 75624
2000128.200818760   | 92904
2000128.224050191   | 74424
2000129.081743980   | 75624
#*****< Run start 2000129.214100000  >*****
2000129.224852549   | 79600
2000129.234530336   | 74424
2000130.052212718   | -99616
#*****< Run start 2000131.025700000  >*****
2000131.033103108   | 90000
2000131.170522768   | 75624
2000132.063540329   | 89920
2000132.202851172   | -99616
2000133.124152547   | 75624
#*****< Run start 2000134.232041684  >*****
2000134.234943560   | 89824
2000135.122233324   | -99616
2000136.035747063   | 72440
2000136.044249014   | 75624
2000136.152541762   | 73296
2000136.172228676   | 92904
2000138.033610099   | -99616
2000138.201952914   | 75624
2000138.230655820   | 90568
2000139.094428095   | 74424
2000140.030456896   | 75624
2000140.044845744   | 91712
2000140.080619149   | 75624
2000140.171306744   | 92904
2000140.185257817   | -99616
2000141.105155821   | 75624
2000142.200010023   | 92904
#*****< Run start 2000142.225133050  >*****
2000142.231940012   | 75624
2000143.100828057   | 79600
2000143.105148034   | -99616
2000144.023226272   | -50504
2000144.041323975   | 92904
2000144.060617872   | 72440
2000144.065745536   | 72128
2000144.092442214   | 75624
2000144.114652214   | 79112
2000144.140730477   | 94768
2000145.021900742   | 89992
2000145.092251630   | 73608
2000145.120654222   | 75352
2000145.142901545   | 79432
2000145.172346926   | 75624
2000146.015058327   | -99616
2000146.183438327   | 75624
2000147.091523813   | -50504
2000147.123628418   | 75624
2000147.155148852   | -50504
2000147.181559557   | 75624
2000148.012721191   | 92904
2000148.171641252   | -99616
2000149.084938034   | 75624
#*****< Run start 2000149.235700000  >*****
2000150.114831007   | 74424
2000150.174219041   | -99616
2000150.235849444   | 75624
2000151.082414119   | 79600
2000151.091857654   | -99616
2000152.012641100   | 72440
2000152.093739663   | -99616
2000152.171208977   | 74424
2000153.013559318   | 75624
2000153.121003989   | 92904
2000153.135056976   | 75624
2000153.232220349   | 79600
2000154.000915982   | -99616
2000154.165455982   | 75624
2000154.175126582   | 75624
2000155.025327326   | 92904
2000156.154316632   | -99616
#*****< Run start 2000157.002827650  >*****
2000157.071048964   | -99616
#*****< Run start 2000158.035647471  >*****
2000158.041824525   | 75624
2000159.025937278   | 92904
2000159.044635778   | 75624
2000159.054840306   | -50504
2000159.064858292   | -99616
2000159.074806247   | -99616
2000159.233455384   | 92904
2000160.010748858   | 75624
2000160.041954555   | 73392
2000160.085725549   | 74424
#*****< Run start 2000161.113500000  >*****
2000161.115552730   | 72440
2000161.140427628   | 73392
2000161.211925457   | 72440
2000161.223339955   | -99616
2000162.153307414   | 75624
2000163.114053773   | 92904
#*****< Run start 2000164.002700000  >*****
2000164.005349490   | 75624
2000164.134020610   | 92904
2000164.140845359   | -99616
2000165.054001756   | 73392
2000166.034602930   | 75624
2000166.054124061   | 72440
2000166.135035433   | 74424
2000166.222006993   | 75624
2000167.060940468   | -99616
2000167.215120468   | 75624
2000169.070308032   | 74424
2000169.205815008   | -99616
2000170.133155008   | 74424
#*****< Run start 2000171.133315008  >*****
2000172.021350402   | 75624
2000172.123513346   | -99616
2000173.035806996   | -50504
2000173.063711507   | 75624
2000173.210006638   | -50504
2000174.054119624   | -99616
2000174.144724546   | 92904
2000175.012459871   | 75624
2000175.042641984   | -99616
2000175.204655198   | 94072
2000175.235247701   | 92904
2000176.104932367   | 75624
2000177.192212705   | -99616
#*****< Run start 2000178.022258144  >*****
2000178.122657970   | 74424
2000179.034035853   | 75624
2000180.110339657   | -99616
2000181.022624959   | 94072
2000181.060350904   | 92904
2000182.030541824   | 75624
2000183.024529393   | -99616
2000183.185509393   | 75624
2000184.075518671   | 92904
2000184.222136456   | 75624
#*****< Run start 2000184.235600000  >*****
2000185.055102358   | 92904
2000185.175225451   | -99616
2000186.095805451   | 92904
2000186.133110836   | 75624
2000187.012431988   | 72128
2000187.034242866   | 75624
2000187.055712866   | 79112
2000187.081140550   | 73608
2000187.102614874   | 75352
2000187.124042197   | 79432
2000187.145405884   | 94768
2000188.022711394   | 89992
2000188.093549062   | -99616
2000189.010926758   | 94072
2000189.040942973   | 75624
2000189.153514104   | 72440
2000189.190326520   | 92904
2000190.094528871   | 75624
2000191.010120133   | -99616
2000191.172500133   | 75624
#*****< Run start 2000191.232700000  >*****
2000192.121855795   | -50504
2000192.141713467   | 75624
2000193.161641783   | -99616
2000194.084142378   | 92904
#*****< JUL0900C loads terminated early - High Radiation  >*****
#*****< Next time is approximate  SCS #107 Run Time >*****
2000195.113500000   | -99616
#*****< Run start 2000196.020151881  >*****
#*****< JUL1300 loads terminated early - High Radiation  >
2000196.043104265   | 75624
2000196.080315429   | -99616
#*****< Run start 2000198.113602788  >*****
2000198.115322787   | -50504
2000198.143313414   | 75624
2000198.231733889   | -99616
2000199.155113889   | 75624
2000200.033347846   | 73392
2000200.063543665   | 72912
2000200.101321521   | 74424
2000201.083018170   | 75624
2000201.144250967   | -99616
2000202.061830967   | 75624
2000204.063223413   | -99616
2000204.221611081   | 74424
2000205.210609253   | 75624
#*****< Run start 2000206.053200000  >*****
2000206.055302403   | 92904
2000206.182206925   | 75624
2000206.202129024   | 72440
2000206.213209967   | -99616
2000207.143238128   | 92904
2000207.230644842   | 88928
2000208.103426157   | 92904
2000209.130613130   | -99616
2000210.051728509   | 75624
2000211.003140820   | 92904
2000211.025912504   | 75624
2000211.092615383   | 92904
2000211.111658441   | 94072
2000211.142829469   | 75624
2000212.050220607   | -99616
2000212.202800607   | 75624
#*****< Run start 2000213.040700000  >*****
2000213.043558689   | 92904
2000213.064651405   | -99616
2000213.153427571   | 92904
2000214.055320798   | 75624
2000214.195757782   | -99616
2000215.130305454   | -50504
2000215.174941277   | 92904
2000217.113136204   | -99616
2000218.024916204   | 92904
2000219.101641399   | -99616
2000219.133427884   | 75624
2000219.192810885   | 78800
#*****< Run start 2000219.214700000  >*****
2000219.221033191   | 92904
2000220.032440806   | -99616
2000220.191607964   | 72440
2000221.193936412   | -99616
2000222.181925639   | -99616
2000223.114433287   | 72440
2000223.173401706   | -50504
2000224.031219780   | 72440
2000225.095405981   | -99616
2000226.011224073   | 92904
2000227.072157150   | 75624
2000227.102732603   | 92904
#*****< Run start 2000227.131900000  >*****
2000227.133932282   | 92312
2000227.192600826   | 75624
2000227.234735000   | -99616
2000228.173819832   | 75624
2000229.031603766   | 92904
2000229.070459777   | 75624
2000230.164420171   | -99616
2000231.092107458   | -50504
2000231.113805538   | 94072
2000232.071342648   | 92904
2000233.081738369   | -99616
2000233.233839998   | 75624
#*****< Run start 2000234.081700000  >*****
2000234.104740963   | 74424
2000235.053008214   | 73392
2000235.114016016   | 75624
2000236.000419079   | -99616
2000236.162214295   | 74424
2000238.002859829   | 75624
2000238.075201564   | 74424
2000238.122514850   | 75624
2000238.151227815   | -99616
2000239.073407815   | 75624
2000240.201734796   | 92904
2000240.220032079   | 75624
2000241.064721787   | -99616
#*****< Run start 2000241.134731020  >*****
2000241.215949225   | 75624
2000242.201329428   | 94072
2000242.231443009   | 75624
2000243.144923531   | 92904
2000243.195721132   | 72440
2000243.221954319   | -99616
2000245.000941436   | -50504
2000245.090314051   | 92904
2000245.224711289   | 86144
2000246.010644459   | 74456
2000246.035026383   | 76784
2000246.061215044   | 80280
2000246.083231173   | 97784
2000246.111709071   | 91968
2000246.133734093   | -99616
2000247.060350177   | 75624
#*****< Run start 2000248.091200000  >*****
2000249.000513963   | 92904
2000249.015952583   | 94072
2000249.051328481   | -99616
2000249.203108481   | 94072
2000250.000920511   | 75624
2000251.033711767   | 92904
2000251.203413086   | -99616
2000252.131844171   | 75624
2000252.195926788   | 94072
2000252.231332146   | 92904
2000253.095141789   | 94072
2000253.135853917   | 92904
2000254.050733920   | 75624
2000254.120322301   | -99616
#*****< Run start 2000255.035700000  >*****
2000255.041607971   | -50504
2000255.045533075   | 75624
2000255.070748496   | 92904
2000255.180035951   | -50504
2000255.220646822   | 74424
2000256.082644081   | 75624
# Cut short by TOO.
#*****< Run start 2000256.161200000  >*****
2000256.171328261   | 74424
2000257.034105123   | -99616
#*****< Run start 2000258.204500000  >*****
2000258.210000000   | 74424
2000259.164840237   | -99616
2000260.113620237   | 74424
#*****< Run start 2000261.022200000  >*****
2000262.102340969   | -99616
2000263.022101327   | 75624
2000263.144518682   | 74424
2000263.180256117   | 75624
2000264.094217677   | 74424
2000264.120905424   | 75624
2000265.020800858   | -99616
2000265.173740858   | 75624
2000265.200440032   | 92904
2000266.125025858   | 75624
2000266.150539345   | 92904
2000267.153635047   | 75624
2000267.171044539   | -99616
2000268.100424539   | 75624
#*****< Run start 2000268.213800000  >*****
# Trancated for TOO
2000269.063037246   | -99616
#*****< Run start 2000273.090826902  >*****
2000273.161224043   | 72440
2000273.211909981   | -99616
2000274.210717879   | 72440
2000275.101658895   | -99616
#*****< Run start 2000276.174800000  >*****
2000276.180723475   | 92904
2000277.103602657   | 89824
2000277.231835540   | 92904
2000278.070738233   | -99616
2000280.094321193   | 75624
2000280.172408976   | -99616
2000281.145252340   | 92904
2000282.004227001   | 75624
#*****< Run start 2000289.043001285  >*****
2000289.131720545   | 75624
2000290.104908254   | 92904
2000290.182439548   | 75624
2000291.091301866   | 92904
2000291.122008908   | -99616
2000292.045548908   | 92904
2000293.082136818   | 75624
2000294.002300827   | 92904
2000294.035444031   | -99616
2000294.191024031   | 92904
2000295.070853194   | 75624
2000295.101746199   | 89824
2000295.134316444   | 75624
2000296.055614536   | 89824
2000296.131700638   | 92904
2000296.143304982   | 75624
2000296.193408855   | -99616
#*****< Run start 2000297.020915235  >*****
2000300.031955401   | 75624
2000300.143026694   | 92904
2000301.082435030   | -50504
2000301.112433337   | 75624
2000301.220920293   | 92904
2000301.235429290   | 75624
2000302.005505000   | -99616
2000302.173602125   | 75624
#*****< Run start 2000304.010200000  >*****
2000304.174659988   | -99616
2000305.101839988   | 75624
2000306.000150584   | 89824
2000306.142329582   | 75624
2000307.091359931   | -99616
2000308.011739931   | 75624
2000308.115512321   | 72440
2000308.191723992   | 88928
2000308.225614583   | 75624
2000309.223013883   | 92904
2000310.004527527   | -99616
2000310.164258819   | 75624
#*****< Run start 2000311.012400000  >*****
2000312.160246755   | -99616
2000313.084626755   | 75624
#***** < NOV0600 loads terminated early - High Radiation >
2000313.232600000   | -99616
#*****< Run start 2000317.052500000  >*****
2000317.062219295   | 74424
2000317.231301854   | -99616
#*****< Run start 2000318.063023472  >*****
2000318.143822257   | 74424
2000318.213552667   | 75624
2000319.221245602   | 74424
2000320.142301669   | -99616
2000321.072612841   | 89824
2000321.132751024   | 75624
2000322.034044971   | -50504
2000322.061200325   | 75624
# Trancated for TOO
#*****< Run start 2000322.140000000  >*****
2000323.060406368   | -99616
2000324.024930064   | 75624
#*****< Run start 2000325.052400000  >*****
2000325.054649119   | 92904
2000325.090258572   | 75624
2000325.214213025   | -99616
2000326.131600529   | 92904
2000328.124351652   | -99616
2000329.053531652   | 92904
2000330.201646334   | 72440
2000331.042254449   | -99616
#***** < NOV2000D loads terminated early - High Radiation >
#*****< Run start 2000333.095700000  >*****
2000333.110501975   | 75624
2000333.132303305   | 74424
2000333.200615054   | -99616
2000334.114555054   | 74424
2000335.152410348   | 75624
2000336.110921543   | -99616
2000337.035501543   | 75624
2000337.232505219   | 92904
2000339.024454691   | -99616
#*****< Run start 2000339.054057038  >*****
2000339.181902672   | 74424
2000340.084237785   | 72440
2000341.152051186   | 73232
2000341.182752737   | -99616
2000342.104043944   | 75624
2000342.132315315   | 76816
2000342.173709341   | 92904
2000342.193249016   | 75624
2000344.004157773   | 73288
2000344.093635068   | -99616
2000345.022516483   | 75624
#*****< Run start 2000345.232000000  >*****
2000345.234136772   | 92904
2000347.011029090   | -99616
2000347.163716830   | -50504
2000348.013722887   | 92904
2000349.144613862   | -50504
2000349.165310132   | -99616
2000350.090442390   | 75624
2000350.114830822   | 92904
2000352.080841019   | -99616
#*****< Run start 2000352.112429032  >*****
2000353.004921153   | 75624
2000353.095008269   | -50504
2000353.201027365   | 72440
2000354.040117073   | 92904
2000354.233515189   | -99616
2000355.234948393   | 75624
2000356.022049020   | 92904
2000357.150820939   | -99616
2000358.173659416   | 92904
2000360.063701326   | -99616
#*****< Run start 2000360.093519820  >*****
2000360.230501921   | 75624
2000362.215222339   | -99616
2000363.134603527   | 74424
2000364.102634599   | 75624
2000365.002227793   | 72400
2000365.132540692   | -99616
2000366.063816642   | 75624
2001002.050508902   | -99616
2001002.205048902   | 75624
2001003.023401556   | 74424
2001003.165438576   | 75624
2001004.061441743   | 77208
2001004.151339053   | 75624
2001004.202802587   | -99616
2001005.115518022   | 92904
2001007.084145792   | 89824
2001007.114606565   | -99616
2001008.042546565   | 89824
2001008.051259617   | 75624
2001008.141336579   | 92904
#*****< Run start 2001008.154953375  >*****
2001008.160453375   | 75624
2001008.203951079   | 92904
2001009.053015857   | 75624
2001009.102636091   | 92904
2001009.133542709   | 72528
2001009.210537478   | 75624
2001010.033539545   | -99616
2001010.190319545   | 75624
2001010.232038926   | -99616
2001012.100351662   | -50504
2001012.170240865   | 75624
2001012.185851845   | -99616
2001013.102231845   | 75624
2001013.123037115   | 92904
2001013.161147526   | 75624
2001013.195055108   | 92904
2001013.212010252   | 75624
2001015.073031387   | -50504
2001015.090343119   | 92904
2001015.100826451   | -99616
#*****< Run start 2001015.131542243  >*****
2001016.034144411   | -50504
2001016.045356319   | 92904
2001016.070313770   | 75624
# Trancated for TOO
#*****< Run start 2001016.194830000  >*****
2001016.211631994   | -99616
2001017.105033131   | 72440
2001018.015727234   | -99616
2001018.171507234   | 72440
2001020.172409541   | -99616
2001021.085549541   | 72440
2001023.083249796   | -99616
#*****< Run start 2001023.163155317  >*****
2001024.011946973   | 72440
2001025.040056343   | -99616
2001025.180417451   | 92904
2001026.001716700   | -99616
2001026.153056700   | 92904
2001027.033149491   | 75624
2001028.112016139   | -99616
2001028.115109848   | 75624
2001028.154645101   | -99616
2001029.075219148   | 89824
2001029.141642934   | 92904
2001029.155732722   | 75624
#*****< Run start 2001030.002500000  >*****
2001031.000918881   | 72528
2001031.065753749   | -99616
2001031.234727396   | -50504
2001032.030911771   | -99616
2001032.071955516   | 92904
2001032.083755516   | 75624
2001033.125038912   | 74424
2001033.223617697   | -99616
2001034.134557697   | 75624
2001035.063623229   | 75624
#*****< Run start 2001036.051000000  >*****
2001036.054236268   | 73192
2001036.141125699   | -99616
2001037.063342350   | 75624
2001038.064523497   | 92904
2001038.100627226   | 73192
2001038.190008698   | 74424
2001039.053221189   | -99616
2001039.220401189   | 74424
2001040.030216378   | 75624
2001040.143354844   | 74424
2001041.192733197   | 75624
2001041.205802629   | -99616
2001042.122449887   | 74424
2001042.213704949   | 73192
#*****< Run start 2001043.211700000  >*****
2001043.221320514   | 75624
2001044.111030809   | 92904
2001044.122922668   | -99616
2001045.044102668   | 92904
2001045.113651619   | -99616
2001049.052655860   | 75624
2001049.154858575   | 92904
2001049.191903485   | -99616
#*****< Run start 2001049.225700000  >*****
2001050.112330032   | 75624
2001050.144643260   | 90568
2001052.034057710   | 72528
2001052.104640814   | -99616
2001053.040411085   | 90568
#*****< Run start 2001053.215700000  >*****
2001053.221250372   | 74424
2001054.070208772   | 90568
2001055.023013869   | -99616
2001055.184620077   | 74424
2001057.174138007   | -99616
#*****< Run start 2001057.204048399  >*****
2001058.090226457   | 74424
2001060.090331777   | -99616
2001061.020526173   | 90568
2001063.005749394   | -99616
#*****< Run start 2001063.081000000  >*****
2001063.164236015   | 90568
2001064.104236025   | 75624
2001064.160925529   | -50504
2001065.034530984   | 75624
2001065.161016462   | -99616
