#*****< Run start 1999244.215700000  >*****
2000068.062833514   | LETG  LETGIN
2000068.162634689   | NONE  LETGRE
2000068.215702163   | LETG  LETGIN
2000069.042351020   | NONE  LETGRE
2000070.032032993   | LETG  LETGIN
2000071.000338988   | NONE  LETGRE
2000072.182435842   | LETG  LETGIN
#*****< Run start 2000073.165255650  >*****
2000073.171808976   | NONE  LETGRE
2000075.091750097   | HETG  HETGIN
2000076.040919866   | NONE  HETGRE
2000078.065903001   | HETG  HETGIN
2000079.121818561   | NONE  HETGRE
#*****< Run start 2000080.122407959  >*****
2000084.060841010   | HETG  HETGIN
2000085.045220368   | NONE  HETGRE
#*****< Run start 2000087.042452915  >*****
2000087.043953107   | HETG  HETGIN
2000087.164401632   | NONE  HETGRE
2000087.182701728   | HETG  HETGIN
2000087.214036609   | NONE  HETGRE
2000088.132416673   | HETG  HETGIN
2000089.094324586   | NONE  HETGRE
2000092.021557199   | HETG  HETGIN
2000092.173545828   | NONE  HETGRE
#*****< Run start 2000093.182622126  >*****
2000095.134731291   | HETG  HETGIN
2000095.200110615   | NONE  HETGRE
2000096.115205118   | HETG  HETGIN
2000098.021248847   | NONE  HETGRE
2000099.042852590   | HETG  HETGIN
2000099.224520473   | NONE  HETGRE
2000100.061538608   | LETG  LETGIN
2000100.202821039   | NONE  LETGRE
2000100.203721231   | HETG  HETGIN
2000101.011015412   | NONE  HETGRE
#*****< Run start 2000101.101523148  >*****
2000104.095228890   | HETG  HETGIN
2000104.184144311   | NONE  HETGRE
#*****< Run start 2000108.095200000  >*****
2000109.181838078   | LETG  LETGIN
2000110.021402323   | NONE  LETGRE
2000115.014240585   | HETG  HETGIN
#*****< Run start 2000115.100845706  >*****
2000115.102345834   | NONE  HETGRE
2000115.103246026   | LETG  LETGIN
2000115.192755444   | NONE  LETGRE
2000116.041538638   | HETG  HETGIN
2000116.212545189   | NONE  HETGRE
2000117.195540473   | LETG  LETGIN
2000119.141409114   | NONE  LETGRE
2000121.162323188   | HETG  HETGIN
2000122.070540273   | NONE  HETGRE
#*****< Run start 2000124.201300000  >*****
2000124.211159419   | HETG  HETGIN
2000124.220046877   | NONE  HETGRE
2000127.130400528   | HETG  HETGIN
2000127.135054555   | NONE  HETGRE
2000128.223623182   | HETG  HETGIN
2000129.081020880   | NONE  HETGRE
#*****< Run start 2000129.214100000  >*****
2000129.224132712   | HETG  HETGIN
2000130.052212846   | NONE  HETGRE
#*****< Run start 2000134.232041684  >*****
2000139.093958397   | HETG  HETGIN
2000140.025733795   | NONE  HETGRE
#*****< Run start 2000142.225133050  >*****
2000143.100108220   | HETG  HETGIN
2000143.105148162   | NONE  HETGRE
#*****< Run start 2000149.235700000  >*****
2000150.114107970   | HETG  HETGIN
2000150.173041474   | NONE  HETGRE
2000150.173941666   | LETG  LETGIN
2000150.235731648   | NONE  LETGRE
2000151.081654283   | HETG  HETGIN
2000151.091857782   | NONE  HETGRE
2000152.021049855   | LETG  LETGIN
2000152.170149810   | NONE  LETGRE
2000152.171050002   | HETG  HETGIN
2000153.012836217   | NONE  HETGRE
2000153.231500513   | HETG  HETGIN
2000154.000916110   | NONE  HETGRE
#*****< Run start 2000158.035647471  >*****
2000160.041232707   | HETG  HETGIN
#*****< Run start 2000161.113500000  >*****
2000161.211202082   | NONE  HETGRE
#*****< Run start 2000164.002700000  >*****
2000165.053935936   | HETG  HETGIN
2000166.033841018   | NONE  HETGRE
2000166.053403311   | LETG  LETGIN
2000166.133413247   | NONE  LETGRE
2000166.134313439   | HETG  HETGIN
2000166.221243892   | NONE  HETGRE
2000167.012432374   | HETG  HETGIN
2000167.215120660   | HETG  HETGIN
2000170.133155200   | HETG  HETGIN
#*****< Time is not correct  >*****
2000180.133155200   | NONE  HETGRE
#*****< Hand entered  >**********
2000255.221015082   | HETG  HETGIN
#*****< Hand entered  >**********
2000264.120731695   | NONE  HETGRE
#*****< Run start 2000317.052500000  >*****
2000317.062549500   | HETG  HETGIN
#*****< Run start 2000318.063023472  >*****
2000321.073002341   | NONE  HETGRE
#*****< Run start 2001036.051000000  >*****
2001036.054103956   | HETG  HETGIN
2001037.063710039   | NONE  HETGRE
2001038.100750942   | HETG  HETGIN
#*****< Run start 2001043.211700000  >*****
2001043.221148203   | NONE  HETGRE
2001049.053127436   | HETG  HETGIN
2001049.154901103   | NONE  HETGRE
#*****< Run start 2001049.225700000  >*****
#*****< Run start 2001053.215700000  >*****
2001055.185039688   | HETG  HETGIN
#*****< Run start 2001057.204048399  >*****
2001061.020915673   | NONE  HETGRE
#*****< Run start 2001063.081000000  >*****
2001069.003826132   | HETG  HETGIN
#*****< Run start 2001071.021918730  >*****
2001073.043719323   | NONE  HETGRE
2001074.063304723   | HETG  HETGIN
2001076.224934446   | NONE  HETGRE
#*****< Run start 2001077.200400000  >*****
2001083.103342007   | HETG  HETGIN
#*****< Run start 2001085.001104239  >*****
2001085.002953739   | NONE  HETGRE
2001086.063346714   | HETG  HETGIN
#*****< Run start 2001092.062115963  >*****
2001092.193240402   | NONE  HETGRE
#*****< Run start 2001099.135043982  >*****
2001099.140933482   | HETG  HETGIN
#*****< RADMON executed at 2001101.1451 >*****

#*****< Run start 2001103.071342052  >*****
2001104.152629813   | NONE  HETGRE
#*****< Run start 2001103.071342052  >*****
2001104.152629813   | NONE  HETGRE
#*****< Run start 2001105.113000000  >*****
#*****< RADMON trigger at 2001106.0027 >*****
#*****< Run start 2001107.035000000  >*****
2001108.163912503   | HETG  HETGIN
2001110.115249500   | NONE  HETGRE
#*****< SCS 107 run at 2001118.0450 >*****
#*****< Run start 2001126.204517919  >*****
2001127.033237314   | HETG  HETGIN
2001132.163050271   | NONE  HETGRE
#*****< Run start 2001133.234825430  >*****
2001136.062655308   | HETG  HETGIN
2001136.094055069   | NONE  HETGRE
#*****< Run start 2001141.124710000  >*****
2001141.172050472   | HETG  HETGIN
2001144.214353659   | NONE  HETGRE
2001145.164228608   | HETG  HETGIN
2001146.132012864   | NONE  HETGRE
#*****< Run start 2001161.121410808  >*****
2001164.065125114   | HETG  HETGIN
2001164.143305032   | NONE  HETGRE
#*****< Run start 2001168.222700000  >*****
2001175.063025933   | HETG  HETGIN
#*****< Run start 2001183.003500000  >*****
2001183.011626783   | NONE  HETGRE
#*****< Run start 2001197.020138000  >*****
2001202.150327706   | HETG  HETGIN
2001202.183545848   | NONE  HETGRE
#*****< Run start 2001204.045745000  >*****
2001205.201836314   | LETG  LETGIN
2001206.185158583   | NONE  LETGRE
#*****< Run start 2001218.191450000  >*****
2001218.194532538   | LETG  LETGIN
2001219.173923239   | NONE  LETGRE
2001221.054657784   | HETG  HETGIN
2001224.234641133   | NONE  HETGRE
#*****< Run start 2001225.163210000  >*****
2001225.200846759   | LETG  LETGIN
#*****< RADMON trigger at 2001228.0208 >*****

#*****< Run start 2001230.044237404  >*****
2001230.201023238   | NONE  LETGRE
#*****< Run start 2001231.144440173  >*****
2001238.060615683   | HETG  HETGIN
#*****< Run start 2001238.225140000  >*****
2001238.231726388   | NONE  HETGRE
#*****< Run start 2001253.012310000  >*****
2001254.233243745   | HETG  HETGIN
2001258.004647354   | NONE  HETGRE
#*****< Run start 2001260.030000000  >*****
2001262.192732349   | HETG  HETGIN
2001264.161028488   | NONE  HETGRE
#*****< Bright Star 2001265:11470000  >*****
#*****< Run start 2001267.005700000  >*****
2001267.085029160   | HETG  HETGIN
#*****< SCS 107 2001267.14300000.000  >***** 
#*****< Run start 2001269.101243807  >*****
#*****< Loads stopped 2001269.190000000  >*****
#*****< Run start 2001273.034900000  >*****
2001273.050202069   | NONE  HETGRE
#*****< Loads stopped 2001275.063700000  >*****
#*****< Run start 2001276.111804500  >*****
2001276.113336314   | LETG  LETGIN
2001277.211155672   | NONE  LETGRE
2001278.215536602   | HETG  HETGIN
2001279.064346052   | NONE  HETGRE
#*****< Run start 2001281.080350000  >*****
2001281.082330862   | LETG  LETGIN
#*****< Run start 2001288.142530363  >*****
2001288.144437261   | NONE  LETGRE
#*****< SCS 107 2001294.155304 >*****

#*****< Run start 2001296.075700000  >*****
#*****< SCS107 2001298.231700 >*****
#*****< Run start 2001300.085700000  >*****
2001301.162524429   | HETG  HETGIN
2001303.022808001   | NONE  HETGRE
#*****< SCS 107 2001308.173706 >*****

#*****< Run start 2001310.002405636  >*****
#*****< TOO interrupt 2001313.163400  >*****
#*****< Run start 2001313.163100000  >*****
2001315.010258465   | HETG  HETGIN
#*****< Run start 2001316.020450000  >*****
2001316.022425683   | NONE  HETGRE
#*****< SCS 107 during HDF (RADMON disabled @ 327:01:44:27) >*****
#*****< Run start 2001327.182148626  >*****
2001330.205833621   | LETG  LETGIN
2001331.233007630   | NONE  LETGRE
2001332.054150581   | LETG  LETGIN
2001333.110121618   | NONE  LETGRE
2001333.213215866   | LETG  LETGIN
2001334.194136314   | NONE  LETGRE
2001334.194522085   | HETG  HETGIN
2001335.043910963   | NONE  HETGRE
2001335.044256734   | LETG  LETGIN
#*****< SCS 107 2001236.021554000>***********
#*****< Run start 2001338.084200000  >*****
2001338.164015366   | NONE  LETGRE
#*****< Run start 2001351.020903000  >*****
2001352.192935762   | HETG  HETGIN
#*****< Run start 2001357.225254000  >*****
2001357.231313617   | NONE  HETGRE
2001359.212534033   | LETG  LETGIN
#*****< SCS 107 2001360.063000000  >*****
#*****< Run start 2001362.073326872  >*****
2001362.120336314   | NONE  LETGRE
2001362.120722085   | HETG  HETGIN
2001363.020657419   | NONE  HETGRE
2001365.044449493   | LETG  LETGIN
2001365.154930989   | NONE  LETGRE
2001365.175301188   | LETG  LETGIN
2002004.002905236   | NONE  LETGRE
#*****< Run start 2002007.133557743  >*****
#*****< SCS 107 2002011.031700000 >*****#*****< Run start 2002012.031500000  >*****
2002013.090653320   | HETG  HETGIN
2002013.203708597   | NONE  HETGRE
#*****< Run start 2002014.103553000  >*****
2002016.062607664   | HETG  HETGIN
2002018.155620500   | NONE  HETGRE
2002018.160006271   | LETG  LETGIN
#*****< Run start 2002020.183355501  >*****
2002023.104836314   | NONE  LETGRE
2002023.105222085   | HETG  HETGIN
2002024.030336314   | NONE  HETGRE
#*****< Bright Star 2002024.034657000>*******#*****< Run start 2002024.221200000  >*****
2002024.224045585   | LETG  LETGIN
2002026.141059849   | NONE  LETGRE
#*****< Run start 2002027.235057000  >*****
2002028.054037922   | HETG  HETGIN
2002028.081957765   | NONE  HETGRE
2002030.010336314   | HETG  HETGIN
2002030.032905022   | NONE  HETGRE
#*****< TOO Interrupt 2002031.053000000 >*****
#*****< Run start 2002031.053000000  >*****
2002032.023909820   | HETG  HETGIN
#*****< Run start 2002035.052754000  >*****
2002035.174045407   | NONE  HETGRE
#*****< Run start 2002049.205348773  >*****
2002050.203320029   | HETG  HETGIN
2002051.100633847   | NONE  HETGRE
#*****< Run start 2002062.043016000  >*****
2002063.152150636   | HETG  HETGIN
#*****< TOO intercept 2002063.23570000 >*****
#*****< Run start 2002063.235749566  >*****
2002064.004014093   | NONE  HETGRE
2002064.004359864   | LETG  LETGIN
2002065.021936733   | NONE  LETGRE
#*****< Run start 2002077.030407000  >*****
2002077.033937385   | HETG  HETGIN
2002077.112520357   | NONE  HETGRE
#*****< SCS 107 2002077.135200000  >*****
#*****< Run start 2002078.083410238  >*****
2002079.115324393   | HETG  HETGIN
2002082.032631324   | NONE  HETGRE
2002082.161602927   | HETG  HETGIN
2002083.072900247   | NONE  HETGRE
#*****< Run start 2002084.062700000  >*****
2002085.140912322   | HETG  HETGIN
#*****< TOO RePlan/ReOpen 2002088.1325  >*****
#*****< Run start 2002088.132500000  >*****
2002089.074418589   | NONE  HETGRE
2002091.022807493   | LETG  LETGIN
#*****< Run start 2002091.044716000  >*****
2002091.050510305   | NONE  LETGRE
#*****< SCS107 2002092.175100000 >*****
#*****< Run start 2002098.021106000  >*****
#*****< TOO intercept 2002096.154900000  >*****
#*****< Run start 2002096.154600000  >*****
2002096.164136314   | LETG  LETGIN
2002098.004208012   | NONE  LETGRE
#*****< Run start 2002098.021106000  >*****
2002099.004924678   | HETG  HETGIN
#*****< TOO intercept 2002100.003845000  >*****
#*****< Run start 2002100.002350575  >*****
2002100.162250678   | NONE  HETGRE
2002102.075625628   | HETG  HETGIN
2002103.225247350   | NONE  HETGRE
#*****< Run start 2002105.004913000  >*****
#*****< SCS 107 2002107.125422000 >*****

#*****< Run start 2002107.233000000  >*****
#*****< SCS 107 2002109.141620000 >*****
#*****< Run start 2002110.174013142  >*****
#*****< SCS 107 2002111.045200000 >*****
#*****< Run start 2002113.211500000  >*****
2002113.234717251   | HETG  HETGIN
2002114.130834019   | NONE  HETGRE
2002116.125817671   | HETG  HETGIN
2002117.151823237   | NONE  HETGRE
#*****< Run start 2002118.150617155  >*****
2002119.175106064   | HETG  HETGIN
2002120.020937100   | NONE  HETGRE
2002125.102606063   | HETG  HETGIN
#*****< Run start 2002126.002450000  >*****
2002126.005900865   | NONE  HETGRE
2002127.233139892   | HETG  HETGIN
2002131.141351472   | NONE  HETGRE
#*****< Run start 2002133.025712000  >*****
#*****< TOO Interrupt 2002134.181000000 >*****
#*****< Run start 2002134.181432805  >*****
2002135.002005426   | LETG  LETGIN
2002135.060121692   | NONE  LETGRE
2002138.063447944   | HETG  HETGIN
#*****< Run start 2002139.145700000  >*****
2002139.151250305   | NONE  HETGRE
#*****< Run start 2002147.174126226  >*****
2002150.215141652   | HETG  HETGIN
2002151.112817779   | NONE  HETGRE
2002152.064727126   | HETG  HETGIN
2002152.195928149   | NONE  HETGRE
#*****< Run start 2002153.222809000  >*****
2002155.031836314   | LETG  LETGIN
#*****< TOO 2002155.212500>**********#*****< Run start 2002155.212727585  >*****
2002156.041034227   | NONE  LETGRE
2002156.100945112   | HETG  HETGIN
2002159.200155648   | NONE  HETGRE
#*****< Run start 2002161.021152832  >*****
2002162.131112477   | LETG  LETGIN
2002164.022240263   | NONE  LETGRE
2002164.192113424   | HETG  HETGIN
2002164.224933790   | NONE  HETGRE
#*****< Run start 2002175.015602000  >*****
2002175.193639754   | HETG  HETGIN
2002177.082653144   | NONE  HETGRE
2002178.052851347   | HETG  HETGIN
2002179.232834567   | NONE  HETGRE
2002180.031616377   | HETG  HETGIN
2002180.061606204   | NONE  HETGRE
2002180.080725492   | LETG  LETGIN
2002180.111140759   | NONE  LETGRE
2002180.162503128   | LETG  LETGIN
2002181.171645452   | NONE  LETGRE
#*****< Run start 2002182.014731381  >*****
2002182.153736527   | HETG  HETGIN
2002182.231418876   | NONE  HETGRE
2002183.160215154   | LETG  LETGIN
2002185.065525861   | NONE  LETGRE
2002186.175119918   | HETG  HETGIN
2002186.233014649   | NONE  HETGRE
2002189.022343120   | HETG  HETGIN
#*****< Run start 2002189.092033911  >*****
2002189.093605725   | NONE  HETGRE
2002191.113547719   | HETG  HETGIN
2002193.051544008   | NONE  HETGRE
2002194.064932313   | HETG  HETGIN
2002194.145631885   | NONE  HETGRE
#*****< Run start 2002196.001151000  >*****
#*****<SCS 107 2002198.123740 >**********
#*****< Run start 2002199.135700000  >*****
2002199.153200141   | HETG  HETGIN
2002201.223836489   | NONE  HETGRE
#*****< Run start 2002203.061207335  >*****
2002203.234147805   | LETG  LETGIN
2002205.144106592   | NONE  LETGRE
2002206.115544994   | HETG  HETGIN
2002207.091349264   | NONE  HETGRE
2002209.124434650   | HETG  HETGIN
#*****< Run start 2002210.023500000  >*****
2002210.030344664   | NONE  HETGRE
2002210.050311674   | HETG  HETGIN
2002214.203117705   | NONE  HETGRE
#*****< Run start 2002217.034536000  >*****
2002217.214210255   | HETG  HETGIN
2002218.140206863   | NONE  HETGRE
2002220.005559868   | HETG  HETGIN
2002220.081204123   | NONE  HETGRE
#*****< Run start 2002223.174447000  >*****
#*****< TOO Replan 2002225.224200000 >*****
#*****< Run start 2002225.224200000  >*****
2002225.230336314   | HETG  HETGIN
2002227.214109917   | NONE  HETGRE
2002227.234915388   | LETG  LETGIN
2002229.131054294   | NONE  LETGRE
#*****< SCS 107 2002230.182800000 >*****
#*****< SCS 107 2002236.021129000 >*****
#*****< Run start 2002238.133129000  >*****
2002239.182049260   | HETG  HETGIN
2002240.191945715   | NONE  HETGRE
#*****< Run start 2002245.185909434  >*****
2002247.102237308   | HETG  HETGIN
2002249.120850600   | NONE  HETGRE
#*****< Run start 2002251.202000000  >*****
2002252.212206002   | HETG  HETGIN
2002256.161024291   | NONE  HETGRE
#*****< Run start 2002266.105828000  >*****
2002271.084207484   | HETG  HETGIN
2002272.132020965   | NONE  HETGRE
#*****< Run start 2002266.105828000  >*****
2002271.084207484   | HETG  HETGIN
2002272.132020965   | NONE  HETGRE
#*****< Run start 2002272.164404651  >*****
2002278.000154521   | LETG  LETGIN
#********<TOO 2002278.081338207>*******************
#*****< Run start 2002278.075940000  >*****
2002278.081816314   | NONE  LETGRE
2002278.082202085   | HETG  HETGIN
2002279.093359268   | NONE  HETGRE
2002279.093745039   | LETG  LETGIN
2002280.120704609   | NONE  LETGRE
2002281.112056345   | HETG  HETGIN
2002281.201012009   | NONE  HETGRE
#*****< Run start 2002287.015505965  >*****
2002289.081122084   | HETG  HETGIN
2002291.020210378   | NONE  HETGRE
#*****< TOO load 298:08:46:20       >****#*****< Run start 2002298.084620652  >*****
2002299.001052733   | LETG  LETGIN
2002300.032905968   | NONE  LETGRE
#*****< Run start 2002301.014935368  >*****
2002306.222623579   | HETG  HETGIN
2002307.130103650   | NONE  HETGRE
#*****< Load Interrupt @ 2002310.210826631 >*****
#*****< Load Interrupt @ 2002314.031631000 >*****
#*****< Run start 2002328.232223891  >*****
#*****< Load Interrupt @ 2002331.000200000 >*****
#*****< Run start 2002332.032700000  >*****
2002333.135341877   | HETG  HETGIN
2002334.062146506   | NONE  HETGRE
2002334.062532277   | LETG  LETGIN
2002335.012750400   | NONE  LETGRE
#*****< Run start 2002336.153636000  >*****
2002338.232247751   | LETG  LETGIN
2002339.052749470   | NONE  LETGRE
#*****< Run start 2002342.231750232  >*****
2002344.205254730   | LETG  LETGIN
2002346.133844715   | NONE  LETGRE
2002346.134230486   | HETG  HETGIN
2002348.080257246   | NONE  HETGRE
#*****< Run start 2002349.231802825  >*****
2002354.145639578   | HETG  HETGIN
2002356.054828798   | NONE  HETGRE
#*****< Run start 2002357.102101235  >*****
2002357.163844346   | LETG  LETGIN
2002358.150504285   | NONE  LETGRE
#*****< TOO Intercept 2002358.235500000  >*****
#*****< Run start 2002358.235501285  >*****
2002359.195238324   | LETG  LETGIN
2002360.092328324   | NONE  LETGRE
2002360.092714095   | HETG  HETGIN
2002361.034759238   | NONE  HETGRE
2003005.091054028   | HETG  HETGIN
#*****< Run start 2003005.183325196  >*****
2003005.184916927   | NONE  HETGRE
#*****< Run start 2003020.231030452  >*****
2003024.032826803   | LETG  LETGIN
2003024.043221227   | NONE  LETGRE
#*****< Run start 2003062.000505440  >*****
2003063.135149734   | HETG  HETGIN
2003067.091634009   | NONE  HETGRE
#*****< Run start 2003075.202943278  >*****
2003076.194530344   | HETG  HETGIN
2003077.171832421   | NONE  HETGRE
2003078.093808277   | LETG  LETGIN
2003078.170837681   | NONE  LETGRE
#*****< Run start 2003087.211836991  >*****
2003088.025717466   | LETG  LETGIN
2003090.003027815   | NONE  LETGRE
#*****< Run start 2003104.001807698  >*****
#*****< RAD Interrupt @ 2003107.203629000 >*****
#*****< Run start 2003108.114000000  >*****
#*****< RAD Interrupt @ 2003107.203629000 >*****
#*****< Run start 2003108.114000000  >*****
2003109.165045683   | HETG  HETGIN
2003110.065109166   | NONE  HETGRE
#*****< Run start 2003118.020649687  >*****
#*****< TOO Interrupt @ 2003120.221725232 >*****
#*****< Run start 2003120.221725233  >*****
#*****< RAD Interrupt @ 2003120.233700000 >*****
#*****< Run start 2003121.211200000  >*****
2003121.215847796   | HETG  HETGIN
2003124.093840095   | NONE  HETGRE
#*****< Run start 2003124.233723781  >*****
2003125.042943040   | HETG  HETGIN
2003127.003110583   | NONE  HETGRE
2003127.033217425   | HETG  HETGIN
#*****< RAD Interrupt @ 2003128.200806000 >*****
#*****< Run start 2003129.131500000  >*****
2003129.170037375   | NONE  HETGRE
2003130.055745244   | LETG  LETGIN
2003130.205647157   | NONE  LETGRE
#*****< Run start 2003131.235700000  >*****
2003132.203033739   | LETG  LETGIN
2003133.231435025   | NONE  LETGRE
2003134.231105579   | LETG  LETGIN
2003135.130639162   | NONE  LETGRE
2003135.221924184   | LETG  LETGIN
2003136.121316130   | NONE  LETGRE
2003137.210415867   | LETG  LETGIN
2003138.112741288   | NONE  LETGRE
#*****< Run start 2003138.215718087  >*****
2003139.012702711   | LETG  LETGIN
2003139.084220962   | NONE  LETGRE
2003140.061610204   | LETG  LETGIN
2003140.152411901   | NONE  LETGRE
#*****< Run start 2003145.235453627  >*****
2003148.041256610   | HETG  HETGIN
2003148.170326595   | NONE  HETGRE
#*****< Run start 2003151.045700000  >*****
2003153.210714096   | LETG  LETGIN
2003153.225416099   | NONE  LETGRE
#*****< TOO Interrupt @ 2003154.114400000 >*****
#*****< Run start 2003154.114100000  >*****
2003156.023715336   | HETG  HETGIN
2003157.060924127   | NONE  HETGRE
2003158.185444107   | HETG  HETGIN
2003159.162119239   | NONE  HETGRE
#*****< Run start 2003160.004642925  >*****
2003161.104138967   | LETG  LETGIN
2003164.011838208   | NONE  LETGRE
#*****< Run start 2003167.052211918  >*****
2003167.053743732   | HETG  HETGIN
2003168.095944680   | NONE  HETGRE
2003169.085530897   | LETG  LETGIN
2003170.171937255   | NONE  LETGRE
2003171.015913136   | HETG  HETGIN
2003171.233045403   | NONE  HETGRE
2003172.022225306   | HETG  HETGIN
2003172.110701726   | NONE  HETGRE
2003172.223430147   | HETG  HETGIN
2003173.070622578   | NONE  HETGRE
#*****< Run start 2003174.115700000  >*****
2003174.160326680   | HETG  HETGIN
2003175.070422659   | NONE  HETGRE
2003175.070808430   | LETG  LETGIN
2003176.110031192   | NONE  LETGRE
2003180.014745334   | HETG  HETGIN
#*****< Run start 2003181.012610376  >*****
2003181.014142190   | NONE  HETGRE
#*****< Run start 2003182.080007097  >*****
2003182.142808165   | LETG  LETGIN
2003183.184028817   | NONE  LETGRE
#*****< Run start 2003188.114910058  >*****
